Fecha_datetime,no2_mean,pix,Year,Month,Day
2004-11-21,,0.0,2004,11,21
2004-11-22,,0.0,2004,11,22
2004-11-23,,0.0,2004,11,23
2004-11-24,,0.0,2004,11,24
2004-11-25,,0.0,2004,11,25
2004-11-26,,0.0,2004,11,26
2004-11-27,,0.0,2004,11,27
2004-11-28,,0.0,2004,11,28
2004-11-29,,0.0,2004,11,29
2004-11-30,,0.0,2004,11,30
2004-12-01,,0.0,2004,12,1
2004-12-02,9.545193e-05,12.0,2004,12,2
2004-12-03,0.0002267183,12.0,2004,12,3
2004-12-04,0.00021488308,12.0,2004,12,4
2004-12-05,0.00022508677,12.0,2004,12,5
2004-12-06,0.00028410502,12.0,2004,12,6
2004-12-07,0.00024110288,12.0,2004,12,7
2004-12-08,0.00016290689,12.0,2004,12,8
2004-12-09,,0.0,2004,12,9
2004-12-10,0.00012448987,12.0,2004,12,10
2004-12-11,7.080531e-05,12.0,2004,12,11
2004-12-12,0.00013719291,12.0,2004,12,12
2004-12-13,0.00017703576,12.0,2004,12,13
2004-12-14,0.00023319849,2.0,2004,12,14
2004-12-15,,0.0,2004,12,15
2004-12-16,,0.0,2004,12,16
2004-12-17,0.00019785995,12.0,2004,12,17
2004-12-18,0.00013417465,12.0,2004,12,18
2004-12-19,,0.0,2004,12,19
2004-12-20,0.000100615434,10.0,2004,12,20
2004-12-21,0.0002106772,12.0,2004,12,21
2004-12-22,9.568125e-05,12.0,2004,12,22
2004-12-23,0.00016575413,12.0,2004,12,23
2004-12-24,7.6399236e-05,12.0,2004,12,24
2004-12-25,,0.0,2004,12,25
2004-12-26,0.00015288599,12.0,2004,12,26
2004-12-27,0.00013328953,12.0,2004,12,27
2004-12-28,0.00023377371,12.0,2004,12,28
2004-12-29,0.00024334196,12.0,2004,12,29
2004-12-30,0.00022130292,12.0,2004,12,30
2004-12-31,0.00021465082,12.0,2004,12,31
2005-01-01,6.791355e-05,12.0,2005,1,1
2005-01-02,9.809613e-05,12.0,2005,1,2
2005-01-03,0.00011570214,12.0,2005,1,3
2005-01-04,0.00021195506,12.0,2005,1,4
2005-01-05,0.00023709994,12.0,2005,1,5
2005-01-06,0.00021125712,12.0,2005,1,6
2005-01-07,0.0002045827,12.0,2005,1,7
2005-01-08,0.000113385315,12.0,2005,1,8
2005-01-09,9.707842e-05,12.0,2005,1,9
2005-01-10,0.0001705078,12.0,2005,1,10
2005-01-11,0.00021697312,12.0,2005,1,11
2005-01-12,0.00010127377,12.0,2005,1,12
2005-01-13,0.0002144091,12.0,2005,1,13
2005-01-14,0.00025659386,12.0,2005,1,14
2005-01-15,0.00020361294,12.0,2005,1,15
2005-01-16,7.532256e-05,12.0,2005,1,16
2005-01-17,0.0001377249,12.0,2005,1,17
2005-01-18,0.00020813373,12.0,2005,1,18
2005-01-19,8.934887e-05,12.0,2005,1,19
2005-01-20,,0.0,2005,1,20
2005-01-21,0.00023272076,12.0,2005,1,21
2005-01-22,7.183439e-05,3.0,2005,1,22
2005-01-23,,0.0,2005,1,23
2005-01-24,0.00020686032,12.0,2005,1,24
2005-01-25,0.00020742028,12.0,2005,1,25
2005-01-26,0.00017598206,12.0,2005,1,26
2005-01-27,0.0002006817,12.0,2005,1,27
2005-01-28,0.00012487145,12.0,2005,1,28
2005-01-29,0.00017911631,12.0,2005,1,29
2005-01-30,0.00011210479,12.0,2005,1,30
2005-01-31,2.2865632e-05,2.0,2005,1,31
2005-02-01,0.00015128311,12.0,2005,2,1
2005-02-02,7.237109e-05,11.0,2005,2,2
2005-02-03,0.00022479444,12.0,2005,2,3
2005-02-04,6.869596e-05,12.0,2005,2,4
2005-02-05,7.580235e-05,8.0,2005,2,5
2005-02-06,8.677761e-05,8.0,2005,2,6
2005-02-07,0.00017027683,12.0,2005,2,7
2005-02-08,0.0001474839,12.0,2005,2,8
2005-02-09,,0.0,2005,2,9
2005-02-10,0.00015578537,12.0,2005,2,10
2005-02-11,0.00014618208,12.0,2005,2,11
2005-02-12,0.00014521215,12.0,2005,2,12
2005-02-13,4.6376677e-05,12.0,2005,2,13
2005-02-14,0.0001648323,12.0,2005,2,14
2005-02-15,9.240061e-05,8.0,2005,2,15
2005-02-16,0.00014361758,12.0,2005,2,16
2005-02-17,0.00018784274,12.0,2005,2,17
2005-02-18,8.241143e-05,12.0,2005,2,18
2005-02-19,0.00014354828,12.0,2005,2,19
2005-02-20,6.7225985e-05,12.0,2005,2,20
2005-02-21,,0.0,2005,2,21
2005-02-22,3.064448e-05,4.0,2005,2,22
2005-02-23,0.00017941478,8.0,2005,2,23
2005-02-24,,0.0,2005,2,24
2005-02-25,0.00011605582,10.0,2005,2,25
2005-02-26,,0.0,2005,2,26
2005-02-27,2.5595313e-05,1.0,2005,2,27
2005-02-28,7.440785e-05,12.0,2005,2,28
2005-03-01,6.456328e-05,12.0,2005,3,1
2005-03-02,0.00019612577,11.0,2005,3,2
2005-03-03,3.9491253e-05,4.0,2005,3,3
2005-03-04,6.428517e-05,11.0,2005,3,4
2005-03-05,2.3752003e-05,1.0,2005,3,5
2005-03-06,,0.0,2005,3,6
2005-03-07,4.0927425e-05,4.0,2005,3,7
2005-03-08,2.1472946e-05,11.0,2005,3,8
2005-03-09,7.641353e-05,12.0,2005,3,9
2005-03-10,3.4791043e-05,7.0,2005,3,10
2005-03-11,9.005292e-05,6.0,2005,3,11
2005-03-12,6.313727e-05,12.0,2005,3,12
2005-03-13,6.192884e-05,12.0,2005,3,13
2005-03-14,4.5985496e-05,3.0,2005,3,14
2005-03-15,,0.0,2005,3,15
2005-03-16,5.3861466e-05,7.0,2005,3,16
2005-03-17,6.6791756e-05,12.0,2005,3,17
2005-03-18,0.00015320566,12.0,2005,3,18
2005-03-19,0.00017681946,12.0,2005,3,19
2005-03-20,9.4718824e-05,12.0,2005,3,20
2005-03-21,0.00010831873,12.0,2005,3,21
2005-03-22,0.00011044283,12.0,2005,3,22
2005-03-23,0.000120228244,12.0,2005,3,23
2005-03-24,5.32346e-05,12.0,2005,3,24
2005-03-25,,0.0,2005,3,25
2005-03-26,,0.0,2005,3,26
2005-03-27,0.00012742657,12.0,2005,3,27
2005-03-28,0.00010803802,5.0,2005,3,28
2005-03-29,0.00011640721,9.0,2005,3,29
2005-03-30,3.5185913e-05,4.0,2005,3,30
2005-03-31,0.00013563757,12.0,2005,3,31
2005-04-01,0.00014235235,12.0,2005,4,1
2005-04-02,9.032264e-05,12.0,2005,4,2
2005-04-03,0.00010635182,12.0,2005,4,3
2005-04-04,0.00011783935,12.0,2005,4,4
2005-04-05,0.00012626518,12.0,2005,4,5
2005-04-06,0.00014196071,12.0,2005,4,6
2005-04-07,8.380492e-05,10.0,2005,4,7
2005-04-08,,0.0,2005,4,8
2005-04-09,5.0072293e-05,12.0,2005,4,9
2005-04-10,6.213888e-05,12.0,2005,4,10
2005-04-11,9.520518e-05,12.0,2005,4,11
2005-04-12,0.00015409676,12.0,2005,4,12
2005-04-13,0.0001465826,12.0,2005,4,13
2005-04-14,0.00011943789,9.0,2005,4,14
2005-04-15,1.13539945e-05,1.0,2005,4,15
2005-04-16,9.516842e-05,12.0,2005,4,16
2005-04-17,6.3598236e-05,12.0,2005,4,17
2005-04-18,6.1031158e-05,7.0,2005,4,18
2005-04-19,9.64012e-05,11.0,2005,4,19
2005-04-20,5.4710035e-05,4.0,2005,4,20
2005-04-21,0.000112294314,12.0,2005,4,21
2005-04-22,6.336692e-05,8.0,2005,4,22
2005-04-23,1.6653752e-05,5.0,2005,4,23
2005-04-24,6.0567196e-05,12.0,2005,4,24
2005-04-25,5.1084276e-05,12.0,2005,4,25
2005-04-26,,0.0,2005,4,26
2005-04-27,0.000116972806,12.0,2005,4,27
2005-04-28,0.00014927289,12.0,2005,4,28
2005-04-29,0.00011855091,12.0,2005,4,29
2005-04-30,0.00010782928,11.0,2005,4,30
2005-05-01,4.4061475e-05,7.0,2005,5,1
2005-05-02,6.9757356e-05,12.0,2005,5,2
2005-05-03,9.578146e-05,12.0,2005,5,3
2005-05-04,7.756811e-05,12.0,2005,5,4
2005-05-05,0.0001198639,11.0,2005,5,5
2005-05-06,,0.0,2005,5,6
2005-05-07,8.6921886e-05,5.0,2005,5,7
2005-05-08,6.925295e-05,2.0,2005,5,8
2005-05-09,9.5116215e-05,12.0,2005,5,9
2005-05-10,0.0001264408,9.0,2005,5,10
2005-05-11,7.139237e-05,6.0,2005,5,11
2005-05-12,9.1570095e-05,9.0,2005,5,12
2005-05-13,,0.0,2005,5,13
2005-05-14,5.6184344e-05,10.0,2005,5,14
2005-05-15,3.8498485e-05,8.0,2005,5,15
2005-05-16,8.397305e-05,12.0,2005,5,16
2005-05-17,9.106518e-05,12.0,2005,5,17
2005-05-18,7.313652e-05,12.0,2005,5,18
2005-05-19,0.00010261853,12.0,2005,5,19
2005-05-20,4.015538e-05,12.0,2005,5,20
2005-05-21,0.00012046798,12.0,2005,5,21
2005-05-22,8.451671e-05,12.0,2005,5,22
2005-05-23,8.4766805e-05,12.0,2005,5,23
2005-05-24,6.7145374e-05,5.0,2005,5,24
2005-05-25,7.202543e-05,10.0,2005,5,25
2005-05-26,0.0001278771,12.0,2005,5,26
2005-05-27,,0.0,2005,5,27
2005-05-28,,0.0,2005,5,28
2005-05-29,,0.0,2005,5,29
2005-05-30,0.000107139305,11.0,2005,5,30
2005-05-31,0.00010728537,9.0,2005,5,31
2005-06-01,5.2147967e-05,3.0,2005,6,1
2005-06-02,7.902648e-05,12.0,2005,6,2
2005-06-03,8.235269e-05,12.0,2005,6,3
2005-06-04,9.3265466e-05,12.0,2005,6,4
2005-06-05,2.074307e-05,9.0,2005,6,5
2005-06-06,7.6933975e-05,12.0,2005,6,6
2005-06-07,0.00010053475,6.0,2005,6,7
2005-06-08,6.988342e-05,12.0,2005,6,8
2005-06-09,7.009774e-05,12.0,2005,6,9
2005-06-10,7.4683536e-05,12.0,2005,6,10
2005-06-11,8.1285325e-05,12.0,2005,6,11
2005-06-12,5.123421e-05,5.0,2005,6,12
2005-06-13,9.849679e-05,6.0,2005,6,13
2005-06-14,7.2998795e-05,12.0,2005,6,14
2005-06-15,,0.0,2005,6,15
2005-06-16,,0.0,2005,6,16
2005-06-17,8.373446e-05,12.0,2005,6,17
2005-06-18,7.7700366e-05,12.0,2005,6,18
2005-06-19,6.152535e-05,12.0,2005,6,19
2005-06-20,4.0549687e-05,9.0,2005,6,20
2005-06-21,,0.0,2005,6,21
2005-06-22,,0.0,2005,6,22
2005-06-23,2.057607e-05,1.0,2005,6,23
2005-06-24,,0.0,2005,6,24
2005-06-25,,0.0,2005,6,25
2005-06-26,,0.0,2005,6,26
2005-06-27,1.3351763e-05,2.0,2005,6,27
2005-06-28,,0.0,2005,6,28
2005-06-29,,0.0,2005,6,29
2005-06-30,7.476195e-05,3.0,2005,6,30
2005-07-01,8.1309016e-05,8.0,2005,7,1
2005-07-02,6.810365e-05,8.0,2005,7,2
2005-07-03,6.27267e-05,12.0,2005,7,3
2005-07-04,,0.0,2005,7,4
2005-07-05,,0.0,2005,7,5
2005-07-06,3.345969e-05,4.0,2005,7,6
2005-07-07,2.8533e-05,4.0,2005,7,7
2005-07-08,8.703437e-05,12.0,2005,7,8
2005-07-09,8.199148e-05,11.0,2005,7,9
2005-07-10,7.962584e-05,11.0,2005,7,10
2005-07-11,,0.0,2005,7,11
2005-07-12,7.704728e-05,6.0,2005,7,12
2005-07-13,,0.0,2005,7,13
2005-07-14,,0.0,2005,7,14
2005-07-15,5.3217012e-05,12.0,2005,7,15
2005-07-16,,0.0,2005,7,16
2005-07-17,2.2317294e-05,1.0,2005,7,17
2005-07-18,2.397797e-05,2.0,2005,7,18
2005-07-19,6.5260676e-05,3.0,2005,7,19
2005-07-20,7.4114214e-05,11.0,2005,7,20
2005-07-21,,0.0,2005,7,21
2005-07-22,2.8181963e-05,8.0,2005,7,22
2005-07-23,3.015879e-05,2.0,2005,7,23
2005-07-24,,0.0,2005,7,24
2005-07-25,,0.0,2005,7,25
2005-07-26,4.3483673e-05,1.0,2005,7,26
2005-07-27,,0.0,2005,7,27
2005-07-28,4.2155127e-05,8.0,2005,7,28
2005-07-29,0.0001347521,12.0,2005,7,29
2005-07-30,6.432349e-05,12.0,2005,7,30
2005-07-31,,0.0,2005,7,31
2005-08-01,,0.0,2005,8,1
2005-08-02,,0.0,2005,8,2
2005-08-03,,0.0,2005,8,3
2005-08-04,4.583213e-05,2.0,2005,8,4
2005-08-05,,0.0,2005,8,5
2005-08-06,2.1119711e-05,1.0,2005,8,6
2005-08-07,5.8584174e-05,12.0,2005,8,7
2005-08-08,,0.0,2005,8,8
2005-08-09,9.9949684e-05,12.0,2005,8,9
2005-08-10,8.873098e-05,11.0,2005,8,10
2005-08-11,7.801969e-05,8.0,2005,8,11
2005-08-12,8.065761e-05,12.0,2005,8,12
2005-08-13,,0.0,2005,8,13
2005-08-14,3.0837004e-05,11.0,2005,8,14
2005-08-15,,0.0,2005,8,15
2005-08-16,2.8548535e-05,7.0,2005,8,16
2005-08-17,,0.0,2005,8,17
2005-08-18,5.699306e-05,10.0,2005,8,18
2005-08-19,,0.0,2005,8,19
2005-08-20,,0.0,2005,8,20
2005-08-21,6.0264097e-06,1.0,2005,8,21
2005-08-22,,0.0,2005,8,22
2005-08-23,,0.0,2005,8,23
2005-08-24,,0.0,2005,8,24
2005-08-25,6.619333e-05,8.0,2005,8,25
2005-08-26,6.703281e-05,12.0,2005,8,26
2005-08-27,0.00010484885,11.0,2005,8,27
2005-08-28,5.9574366e-05,12.0,2005,8,28
2005-08-29,4.6325105e-05,2.0,2005,8,29
2005-08-30,4.1873227e-05,3.0,2005,8,30
2005-08-31,,0.0,2005,8,31
2005-09-01,,0.0,2005,9,1
2005-09-02,,0.0,2005,9,2
2005-09-03,7.093798e-06,3.0,2005,9,3
2005-09-04,,0.0,2005,9,4
2005-09-05,4.109602e-05,11.0,2005,9,5
2005-09-06,6.8411275e-05,4.0,2005,9,6
2005-09-07,,0.0,2005,9,7
2005-09-08,8.01595e-05,9.0,2005,9,8
2005-09-09,,0.0,2005,9,9
2005-09-10,4.8643622e-05,8.0,2005,9,10
2005-09-11,8.164254e-05,12.0,2005,9,11
2005-09-12,0.0001127879,9.0,2005,9,12
2005-09-13,6.657361e-05,9.0,2005,9,13
2005-09-14,8.346929e-05,12.0,2005,9,14
2005-09-15,9.740275e-05,12.0,2005,9,15
2005-09-16,2.3716953e-05,12.0,2005,9,16
2005-09-17,5.919143e-05,10.0,2005,9,17
2005-09-18,5.859268e-05,12.0,2005,9,18
2005-09-19,4.168381e-05,10.0,2005,9,19
2005-09-20,3.450543e-05,3.0,2005,9,20
2005-09-21,9.773842e-05,2.0,2005,9,21
2005-09-22,0.00012459367,12.0,2005,9,22
2005-09-23,0.00014206646,12.0,2005,9,23
2005-09-24,9.4639916e-05,12.0,2005,9,24
2005-09-25,2.9451383e-05,7.0,2005,9,25
2005-09-26,,0.0,2005,9,26
2005-09-27,3.443586e-05,1.0,2005,9,27
2005-09-28,0.00012268557,12.0,2005,9,28
2005-09-29,5.5918383e-05,6.0,2005,9,29
2005-09-30,7.116858e-05,12.0,2005,9,30
2005-10-01,8.792309e-05,12.0,2005,10,1
2005-10-02,3.650858e-05,10.0,2005,10,2
2005-10-03,,0.0,2005,10,3
2005-10-04,,0.0,2005,10,4
2005-10-05,,0.0,2005,10,5
2005-10-06,,0.0,2005,10,6
2005-10-07,,0.0,2005,10,7
2005-10-08,8.403809e-05,7.0,2005,10,8
2005-10-09,,0.0,2005,10,9
2005-10-10,6.779313e-05,10.0,2005,10,10
2005-10-11,,0.0,2005,10,11
2005-10-12,0.00011251911,11.0,2005,10,12
2005-10-13,0.000114384115,12.0,2005,10,13
2005-10-14,6.0754985e-05,12.0,2005,10,14
2005-10-15,0.00011735564,6.0,2005,10,15
2005-10-16,5.6343764e-05,12.0,2005,10,16
2005-10-17,8.9190704e-05,12.0,2005,10,17
2005-10-18,5.896283e-05,12.0,2005,10,18
2005-10-19,0.00014510473,12.0,2005,10,19
2005-10-20,0.00011412873,12.0,2005,10,20
2005-10-21,7.815527e-05,12.0,2005,10,21
2005-10-22,7.548462e-05,12.0,2005,10,22
2005-10-23,9.439673e-05,12.0,2005,10,23
2005-10-24,0.00013614791,12.0,2005,10,24
2005-10-25,,0.0,2005,10,25
2005-10-26,0.000111699395,7.0,2005,10,26
2005-10-27,3.734028e-05,2.0,2005,10,27
2005-10-28,0.00016802315,9.0,2005,10,28
2005-10-29,4.5215023e-05,3.0,2005,10,29
2005-10-30,4.9842114e-05,12.0,2005,10,30
2005-10-31,0.00014609825,12.0,2005,10,31
2005-11-01,4.4810047e-05,12.0,2005,11,1
2005-11-02,,0.0,2005,11,2
2005-11-03,0.00011656855,12.0,2005,11,3
2005-11-04,,0.0,2005,11,4
2005-11-05,0.00014422044,12.0,2005,11,5
2005-11-06,0.00013090712,12.0,2005,11,6
2005-11-07,0.00021179437,8.0,2005,11,7
2005-11-08,0.00012948569,1.0,2005,11,8
2005-11-09,0.00016471521,11.0,2005,11,9
2005-11-10,7.58098e-05,12.0,2005,11,10
2005-11-11,0.00013106431,12.0,2005,11,11
2005-11-12,8.637979e-05,12.0,2005,11,12
2005-11-13,6.0431135e-05,12.0,2005,11,13
2005-11-14,0.00019696972,12.0,2005,11,14
2005-11-15,0.00016545085,12.0,2005,11,15
2005-11-16,7.2029005e-05,7.0,2005,11,16
2005-11-17,3.0742012e-05,10.0,2005,11,17
2005-11-18,0.00018438237,12.0,2005,11,18
2005-11-19,7.760742e-05,12.0,2005,11,19
2005-11-20,0.00015231005,12.0,2005,11,20
2005-11-21,0.00019032907,9.0,2005,11,21
2005-11-22,0.00022167653,12.0,2005,11,22
2005-11-23,0.00022391953,12.0,2005,11,23
2005-11-24,0.00022086951,12.0,2005,11,24
2005-11-25,0.00019070425,12.0,2005,11,25
2005-11-26,0.00013371614,7.0,2005,11,26
2005-11-27,0.00020770999,10.0,2005,11,27
2005-11-28,0.00014814122,12.0,2005,11,28
2005-11-29,0.00026416293,12.0,2005,11,29
2005-11-30,0.0002522041,12.0,2005,11,30
2005-12-01,0.00019037067,12.0,2005,12,1
2005-12-02,0.00022708804,8.0,2005,12,2
2005-12-03,0.00018854496,8.0,2005,12,3
2005-12-04,0.00012331341,12.0,2005,12,4
2005-12-05,5.350015e-05,11.0,2005,12,5
2005-12-06,,0.0,2005,12,6
2005-12-07,,0.0,2005,12,7
2005-12-08,0.00015766323,9.0,2005,12,8
2005-12-09,0.00027170798,12.0,2005,12,9
2005-12-10,0.00023030113,12.0,2005,12,10
2005-12-11,0.00013325621,12.0,2005,12,11
2005-12-12,0.00015362195,12.0,2005,12,12
2005-12-13,0.00017893179,12.0,2005,12,13
2005-12-14,0.00012045363,12.0,2005,12,14
2005-12-15,0.0002728954,12.0,2005,12,15
2005-12-16,9.888472e-05,12.0,2005,12,16
2005-12-17,0.00012795471,12.0,2005,12,17
2005-12-18,0.00026003644,12.0,2005,12,18
2005-12-19,7.101642e-05,3.0,2005,12,19
2005-12-20,8.0323e-05,4.0,2005,12,20
2005-12-21,6.757627e-05,6.0,2005,12,21
2005-12-22,0.00018943015,12.0,2005,12,22
2005-12-23,,0.0,2005,12,23
2005-12-24,0.00018083367,12.0,2005,12,24
2005-12-25,9.964154e-05,12.0,2005,12,25
2005-12-26,0.00018035593,12.0,2005,12,26
2005-12-27,0.00025197715,12.0,2005,12,27
2005-12-28,0.00018434791,12.0,2005,12,28
2005-12-29,0.0001755152,12.0,2005,12,29
2005-12-30,0.00013742584,12.0,2005,12,30
2005-12-31,0.00021504081,12.0,2005,12,31
2006-01-01,8.800725e-05,12.0,2006,1,1
2006-01-02,0.00017094589,12.0,2006,1,2
2006-01-03,0.00017662025,12.0,2006,1,3
2006-01-04,0.00015799832,12.0,2006,1,4
2006-01-05,0.00018379065,12.0,2006,1,5
2006-01-06,7.2646864e-05,12.0,2006,1,6
2006-01-07,,0.0,2006,1,7
2006-01-08,0.00018460858,12.0,2006,1,8
2006-01-09,0.00024346559,12.0,2006,1,9
2006-01-10,0.00024962638,12.0,2006,1,10
2006-01-11,0.00019086296,12.0,2006,1,11
2006-01-12,0.00022317807,12.0,2006,1,12
2006-01-13,0.000103318576,12.0,2006,1,13
2006-01-14,0.00018269784,12.0,2006,1,14
2006-01-15,7.1012866e-05,12.0,2006,1,15
2006-01-16,0.00017397245,12.0,2006,1,16
2006-01-17,0.0002118752,12.0,2006,1,17
2006-01-18,0.00021794991,12.0,2006,1,18
2006-01-19,0.00023764535,12.0,2006,1,19
2006-01-20,0.00015508551,12.0,2006,1,20
2006-01-21,0.00019796996,12.0,2006,1,21
2006-01-22,8.842137e-05,12.0,2006,1,22
2006-01-23,0.00021207402,11.0,2006,1,23
2006-01-24,7.987772e-05,9.0,2006,1,24
2006-01-25,,0.0,2006,1,25
2006-01-26,0.0004085601,10.0,2006,1,26
2006-01-27,0.00019615724,12.0,2006,1,27
2006-01-28,0.00020032644,5.0,2006,1,28
2006-01-29,,0.0,2006,1,29
2006-01-30,0.00020953844,12.0,2006,1,30
2006-01-31,2.890953e-05,10.0,2006,1,31
2006-02-01,5.9782808e-05,12.0,2006,2,1
2006-02-02,0.00013370656,12.0,2006,2,2
2006-02-03,0.00021511537,12.0,2006,2,3
2006-02-04,0.00017451034,12.0,2006,2,4
2006-02-05,7.668172e-05,12.0,2006,2,5
2006-02-06,0.00013007931,12.0,2006,2,6
2006-02-07,8.162835e-05,12.0,2006,2,7
2006-02-08,,0.0,2006,2,8
2006-02-09,0.00016268804,12.0,2006,2,9
2006-02-10,0.0001912887,12.0,2006,2,10
2006-02-11,5.945442e-05,3.0,2006,2,11
2006-02-12,0.00014258955,11.0,2006,2,12
2006-02-13,0.00026147166,12.0,2006,2,13
2006-02-14,0.00016376392,12.0,2006,2,14
2006-02-15,0.00016715816,12.0,2006,2,15
2006-02-16,0.0001067215,12.0,2006,2,16
2006-02-17,0.00015218004,12.0,2006,2,17
2006-02-18,0.00017002087,12.0,2006,2,18
2006-02-19,0.000105859355,12.0,2006,2,19
2006-02-20,0.00016277998,12.0,2006,2,20
2006-02-21,0.000116331415,12.0,2006,2,21
2006-02-22,,0.0,2006,2,22
2006-02-23,0.000109223525,12.0,2006,2,23
2006-02-24,0.00017648064,12.0,2006,2,24
2006-02-25,9.312233e-05,12.0,2006,2,25
2006-02-26,3.7882535e-05,4.0,2006,2,26
2006-02-27,0.0001943969,12.0,2006,2,27
2006-02-28,,0.0,2006,2,28
2006-03-01,,0.0,2006,3,1
2006-03-02,,0.0,2006,3,2
2006-03-03,0.00015588033,12.0,2006,3,3
2006-03-04,0.000115174946,12.0,2006,3,4
2006-03-05,0.00013591169,12.0,2006,3,5
2006-03-06,0.00016869952,12.0,2006,3,6
2006-03-07,0.00012359025,12.0,2006,3,7
2006-03-08,0.00014988007,12.0,2006,3,8
2006-03-09,0.00010585297,12.0,2006,3,9
2006-03-10,0.00015351728,12.0,2006,3,10
2006-03-11,7.6660544e-05,12.0,2006,3,11
2006-03-12,0.00010529981,12.0,2006,3,12
2006-03-13,0.000120415054,12.0,2006,3,13
2006-03-14,0.00010227479,12.0,2006,3,14
2006-03-15,6.871707e-05,12.0,2006,3,15
2006-03-16,0.00014005216,12.0,2006,3,16
2006-03-17,0.00013526008,12.0,2006,3,17
2006-03-18,0.000107828535,12.0,2006,3,18
2006-03-19,4.963932e-05,12.0,2006,3,19
2006-03-20,9.7707314e-05,12.0,2006,3,20
2006-03-21,9.6198164e-05,12.0,2006,3,21
2006-03-22,3.2607273e-05,6.0,2006,3,22
2006-03-23,9.186805e-05,12.0,2006,3,23
2006-03-24,7.156824e-05,1.0,2006,3,24
2006-03-25,5.097289e-05,6.0,2006,3,25
2006-03-26,3.2847263e-05,7.0,2006,3,26
2006-03-27,2.1686812e-05,3.0,2006,3,27
2006-03-28,0.00013823705,11.0,2006,3,28
2006-03-29,6.893714e-05,3.0,2006,3,29
2006-03-30,0.00016948604,12.0,2006,3,30
2006-03-31,8.2368e-05,6.0,2006,3,31
2006-04-01,0.00012825213,12.0,2006,4,1
2006-04-02,8.080452e-05,12.0,2006,4,2
2006-04-03,7.0362854e-05,12.0,2006,4,3
2006-04-04,0.00010154608,12.0,2006,4,4
2006-04-05,9.936785e-05,12.0,2006,4,5
2006-04-06,0.00015370878,12.0,2006,4,6
2006-04-07,2.7803473e-05,6.0,2006,4,7
2006-04-08,5.2776082e-05,12.0,2006,4,8
2006-04-09,6.999391e-05,7.0,2006,4,9
2006-04-10,7.623854e-05,11.0,2006,4,10
2006-04-11,9.623462e-05,12.0,2006,4,11
2006-04-12,7.707879e-05,12.0,2006,4,12
2006-04-13,7.94153e-05,12.0,2006,4,13
2006-04-14,6.922341e-05,12.0,2006,4,14
2006-04-15,9.065e-05,12.0,2006,4,15
2006-04-16,0.00014201521,2.0,2006,4,16
2006-04-17,5.1371466e-05,7.0,2006,4,17
2006-04-18,0.00010825083,12.0,2006,4,18
2006-04-19,9.420762e-05,12.0,2006,4,19
2006-04-20,6.749996e-05,10.0,2006,4,20
2006-04-21,2.8195473e-05,12.0,2006,4,21
2006-04-22,9.186544e-05,5.0,2006,4,22
2006-04-23,,0.0,2006,4,23
