Fecha_datetime,no2_mean,pix,Year,Month,Day
2005-01-23,3.7235946e-05,9.0,2005,1,23
2005-01-24,3.5585672e-05,12.0,2005,1,24
2005-01-25,2.6693868e-05,12.0,2005,1,25
2005-01-26,,0.0,2005,1,26
2005-01-27,,0.0,2005,1,27
2005-01-28,,0.0,2005,1,28
2005-01-29,2.2233859e-05,3.0,2005,1,29
2005-01-30,6.237699e-05,9.0,2005,1,30
2005-01-31,,0.0,2005,1,31
2005-02-01,4.30656e-05,7.0,2005,2,1
2005-02-02,3.803382e-05,12.0,2005,2,2
2005-02-03,3.746882e-05,12.0,2005,2,3
2005-02-04,1.8689057e-05,1.0,2005,2,4
2005-02-05,,0.0,2005,2,5
2005-02-06,2.509607e-05,11.0,2005,2,6
2005-02-07,2.0831123e-05,12.0,2005,2,7
2005-02-08,3.2120293e-05,11.0,2005,2,8
2005-02-09,1.9316609e-05,1.0,2005,2,9
2005-02-10,3.1925167e-05,12.0,2005,2,10
2005-02-11,2.37675e-05,12.0,2005,2,11
2005-02-12,2.6541376e-05,4.0,2005,2,12
2005-02-13,2.7927459e-05,7.0,2005,2,13
2005-02-14,3.2032505e-05,11.0,2005,2,14
2005-02-15,5.187449e-05,11.0,2005,2,15
2005-02-16,4.4435084e-05,9.0,2005,2,16
2005-02-17,4.422323e-05,12.0,2005,2,17
2005-02-18,2.1813185e-05,12.0,2005,2,18
2005-02-19,3.620905e-05,8.0,2005,2,19
2005-02-20,3.0511525e-05,11.0,2005,2,20
2005-02-21,,0.0,2005,2,21
2005-02-22,3.1658707e-05,12.0,2005,2,22
2005-02-23,4.392926e-05,12.0,2005,2,23
2005-02-24,5.2442174e-05,12.0,2005,2,24
2005-02-25,3.6697074e-05,12.0,2005,2,25
2005-02-26,3.7557904e-05,11.0,2005,2,26
2005-02-27,3.0611824e-05,9.0,2005,2,27
2005-02-28,4.1373234e-05,12.0,2005,2,28
2005-03-01,9.267699e-06,3.0,2005,3,1
2005-03-02,,0.0,2005,3,2
2005-03-03,,0.0,2005,3,3
2005-03-04,8.731474e-06,3.0,2005,3,4
2005-03-05,,0.0,2005,3,5
2005-03-06,2.695428e-05,10.0,2005,3,6
2005-03-07,4.7516067e-05,12.0,2005,3,7
2005-03-08,3.2812808e-05,12.0,2005,3,8
2005-03-09,4.3126616e-05,11.0,2005,3,9
2005-03-10,4.1838048e-05,12.0,2005,3,10
2005-03-11,3.907204e-05,12.0,2005,3,11
2005-03-12,5.13665e-05,12.0,2005,3,12
2005-03-13,3.4485678e-05,12.0,2005,3,13
2005-03-14,3.2553136e-05,11.0,2005,3,14
2005-03-15,3.18301e-05,12.0,2005,3,15
2005-03-16,6.0697566e-05,12.0,2005,3,16
2005-03-17,1.9775041e-05,8.0,2005,3,17
2005-03-18,5.6013574e-05,10.0,2005,3,18
2005-03-19,2.1129967e-05,5.0,2005,3,19
2005-03-20,4.957693e-05,12.0,2005,3,20
2005-03-21,4.2589538e-05,12.0,2005,3,21
2005-03-22,4.3432596e-05,12.0,2005,3,22
2005-03-23,4.555342e-05,12.0,2005,3,23
2005-03-24,,0.0,2005,3,24
2005-03-25,,0.0,2005,3,25
2005-03-26,9.659013e-07,2.0,2005,3,26
2005-03-27,2.9927854e-05,12.0,2005,3,27
2005-03-28,6.568425e-05,12.0,2005,3,28
2005-03-29,4.5269597e-05,12.0,2005,3,29
2005-03-30,3.882731e-05,11.0,2005,3,30
2005-03-31,3.87178e-05,12.0,2005,3,31
2005-04-01,4.9490834e-05,11.0,2005,4,1
2005-04-02,2.4837898e-05,12.0,2005,4,2
2005-04-03,2.314274e-05,12.0,2005,4,3
2005-04-04,4.922623e-05,12.0,2005,4,4
2005-04-05,,0.0,2005,4,5
2005-04-06,4.3663287e-05,11.0,2005,4,6
2005-04-07,2.0108548e-05,12.0,2005,4,7
2005-04-08,3.0205092e-05,11.0,2005,4,8
2005-04-09,4.098385e-05,12.0,2005,4,9
2005-04-10,4.5548895e-05,12.0,2005,4,10
2005-04-11,4.8056358e-05,12.0,2005,4,11
2005-04-12,3.2607935e-05,12.0,2005,4,12
2005-04-13,4.331201e-05,12.0,2005,4,13
2005-04-14,4.4838158e-05,12.0,2005,4,14
2005-04-15,3.8586586e-05,12.0,2005,4,15
2005-04-16,2.9018263e-05,12.0,2005,4,16
2005-04-17,3.37494e-05,11.0,2005,4,17
2005-04-18,3.922869e-05,4.0,2005,4,18
2005-04-19,4.6477366e-05,11.0,2005,4,19
2005-04-20,5.4197182e-05,12.0,2005,4,20
2005-04-21,,0.0,2005,4,21
2005-04-22,2.9564382e-05,6.0,2005,4,22
2005-04-23,3.5195317e-05,12.0,2005,4,23
2005-04-24,4.1391304e-05,12.0,2005,4,24
2005-04-25,4.7296493e-05,9.0,2005,4,25
2005-04-26,,0.0,2005,4,26
2005-04-27,4.281436e-06,3.0,2005,4,27
2005-04-28,,0.0,2005,4,28
2005-04-29,,0.0,2005,4,29
2005-04-30,,0.0,2005,4,30
2005-05-01,3.3863726e-05,9.0,2005,5,1
2005-05-02,6.236704e-05,11.0,2005,5,2
2005-05-03,9.8122866e-05,10.0,2005,5,3
2005-05-04,0.00010542536,12.0,2005,5,4
2005-05-05,0.000101248675,12.0,2005,5,5
2005-05-06,7.641637e-05,12.0,2005,5,6
2005-05-07,7.2725474e-05,12.0,2005,5,7
2005-05-08,4.7961028e-05,11.0,2005,5,8
2005-05-09,0.000104973995,9.0,2005,5,9
2005-05-10,,0.0,2005,5,10
2005-05-11,4.7853497e-05,12.0,2005,5,11
2005-05-12,0.00010164564,11.0,2005,5,12
2005-05-13,7.876133e-05,11.0,2005,5,13
2005-05-14,4.5629145e-05,12.0,2005,5,14
2005-05-15,3.4865923e-05,11.0,2005,5,15
2005-05-16,7.42694e-05,12.0,2005,5,16
2005-05-17,4.3496042e-05,9.0,2005,5,17
2005-05-18,6.906812e-05,12.0,2005,5,18
2005-05-19,5.496206e-05,12.0,2005,5,19
2005-05-20,7.9195896e-05,12.0,2005,5,20
2005-05-21,3.2417902e-05,12.0,2005,5,21
2005-05-22,,0.0,2005,5,22
2005-05-23,,0.0,2005,5,23
2005-05-24,,0.0,2005,5,24
2005-05-25,,0.0,2005,5,25
2005-05-26,4.4912005e-05,10.0,2005,5,26
2005-05-27,5.069847e-05,12.0,2005,5,27
2005-05-28,,0.0,2005,5,28
2005-05-29,3.7453075e-05,11.0,2005,5,29
2005-05-30,6.221898e-05,6.0,2005,5,30
2005-05-31,9.642483e-05,12.0,2005,5,31
2005-06-01,7.754323e-05,4.0,2005,6,1
2005-06-02,7.910707e-05,11.0,2005,6,2
2005-06-03,7.154578e-05,12.0,2005,6,3
2005-06-04,6.565845e-05,12.0,2005,6,4
2005-06-05,6.138224e-05,12.0,2005,6,5
2005-06-06,0.0001085457,12.0,2005,6,6
2005-06-07,9.773949e-05,12.0,2005,6,7
2005-06-08,6.6639295e-05,12.0,2005,6,8
2005-06-09,0.00014080608,12.0,2005,6,9
2005-06-10,6.3752406e-05,12.0,2005,6,10
2005-06-11,6.876799e-05,11.0,2005,6,11
2005-06-12,4.7326146e-05,12.0,2005,6,12
2005-06-13,4.083247e-05,12.0,2005,6,13
2005-06-14,7.205076e-05,12.0,2005,6,14
2005-06-15,9.100261e-05,12.0,2005,6,15
2005-06-16,8.8533525e-05,12.0,2005,6,16
2005-06-17,5.5916073e-05,12.0,2005,6,17
2005-06-18,6.505526e-05,11.0,2005,6,18
2005-06-19,4.223807e-05,12.0,2005,6,19
2005-06-20,,0.0,2005,6,20
2005-06-21,,0.0,2005,6,21
2005-06-22,2.520496e-05,4.0,2005,6,22
2005-06-23,0.0001008248,12.0,2005,6,23
2005-06-24,8.046903e-05,12.0,2005,6,24
2005-06-25,9.9220255e-05,12.0,2005,6,25
2005-06-26,4.2090494e-05,12.0,2005,6,26
2005-06-27,0.0001234864,12.0,2005,6,27
2005-06-28,2.7172118e-05,4.0,2005,6,28
2005-06-29,,0.0,2005,6,29
2005-06-30,7.670667e-05,11.0,2005,6,30
2005-07-01,5.997786e-05,10.0,2005,7,1
2005-07-02,4.843886e-05,12.0,2005,7,2
2005-07-03,4.4729648e-05,12.0,2005,7,3
2005-07-04,5.2582895e-05,12.0,2005,7,4
2005-07-05,6.253408e-05,12.0,2005,7,5
2005-07-06,,0.0,2005,7,6
2005-07-07,,0.0,2005,7,7
2005-07-08,8.344711e-05,12.0,2005,7,8
2005-07-09,6.4447726e-05,7.0,2005,7,9
2005-07-10,2.0384081e-05,4.0,2005,7,10
2005-07-11,8.649208e-05,12.0,2005,7,11
2005-07-12,6.827681e-05,12.0,2005,7,12
2005-07-13,,0.0,2005,7,13
2005-07-14,6.737923e-05,12.0,2005,7,14
2005-07-15,9.387365e-05,12.0,2005,7,15
2005-07-16,3.228938e-05,12.0,2005,7,16
2005-07-17,2.8391187e-05,11.0,2005,7,17
2005-07-18,,0.0,2005,7,18
2005-07-19,,0.0,2005,7,19
2005-07-20,1.8096749e-05,1.0,2005,7,20
2005-07-21,4.586242e-05,11.0,2005,7,21
2005-07-22,6.742697e-05,11.0,2005,7,22
2005-07-23,4.3676384e-05,12.0,2005,7,23
2005-07-24,5.6473782e-05,12.0,2005,7,24
2005-07-25,,0.0,2005,7,25
2005-07-26,3.6521167e-05,2.0,2005,7,26
2005-07-27,,0.0,2005,7,27
2005-07-28,5.619432e-05,11.0,2005,7,28
2005-07-29,0.00010393114,12.0,2005,7,29
2005-07-30,6.6081055e-05,12.0,2005,7,30
2005-07-31,,0.0,2005,7,31
2005-08-01,6.464173e-05,12.0,2005,8,1
2005-08-02,7.218014e-05,12.0,2005,8,2
2005-08-03,7.6126125e-05,12.0,2005,8,3
2005-08-04,7.002858e-05,12.0,2005,8,4
2005-08-05,8.721084e-05,12.0,2005,8,5
2005-08-06,3.9674593e-05,12.0,2005,8,6
2005-08-07,6.255968e-05,12.0,2005,8,7
2005-08-08,7.5891985e-05,12.0,2005,8,8
2005-08-09,0.00010224677,12.0,2005,8,9
2005-08-10,4.799272e-05,11.0,2005,8,10
2005-08-11,2.798509e-05,5.0,2005,8,11
2005-08-12,,0.0,2005,8,12
2005-08-13,6.0661485e-05,2.0,2005,8,13
2005-08-14,4.7245743e-05,12.0,2005,8,14
2005-08-15,6.1165796e-05,12.0,2005,8,15
2005-08-16,8.0409656e-05,12.0,2005,8,16
2005-08-17,4.9196282e-05,12.0,2005,8,17
2005-08-18,7.332967e-05,12.0,2005,8,18
2005-08-19,6.0048897e-05,11.0,2005,8,19
2005-08-20,8.659419e-05,12.0,2005,8,20
2005-08-21,4.1553354e-05,12.0,2005,8,21
2005-08-22,5.3227388e-05,12.0,2005,8,22
2005-08-23,4.8074075e-05,12.0,2005,8,23
2005-08-24,4.8301223e-05,12.0,2005,8,24
2005-08-25,,0.0,2005,8,25
2005-08-26,,0.0,2005,8,26
2005-08-27,4.8524827e-05,3.0,2005,8,27
2005-08-28,2.7014912e-05,12.0,2005,8,28
2005-08-29,2.8333929e-05,11.0,2005,8,29
2005-08-30,6.9454145e-05,12.0,2005,8,30
2005-08-31,4.2654832e-05,11.0,2005,8,31
2005-09-01,,0.0,2005,9,1
2005-09-02,,0.0,2005,9,2
2005-09-03,,0.0,2005,9,3
2005-09-04,2.01618e-05,10.0,2005,9,4
2005-09-05,1.5998843e-05,6.0,2005,9,5
2005-09-06,,0.0,2005,9,6
2005-09-07,,0.0,2005,9,7
2005-09-08,,0.0,2005,9,8
2005-09-09,4.2628926e-05,8.0,2005,9,9
2005-09-10,4.7151338e-05,12.0,2005,9,10
2005-09-11,1.2323078e-05,7.0,2005,9,11
2005-09-12,3.8479608e-05,12.0,2005,9,12
2005-09-13,,0.0,2005,9,13
2005-09-14,,0.0,2005,9,14
2005-09-15,4.4096338e-05,11.0,2005,9,15
2005-09-16,5.0441773e-05,8.0,2005,9,16
2005-09-17,,0.0,2005,9,17
2005-09-18,,0.0,2005,9,18
2005-09-19,5.112053e-05,12.0,2005,9,19
2005-09-20,1.8474811e-05,4.0,2005,9,20
2005-09-21,2.5805997e-05,5.0,2005,9,21
2005-09-22,3.1535135e-05,10.0,2005,9,22
2005-09-23,,0.0,2005,9,23
2005-09-24,5.3736574e-05,12.0,2005,9,24
2005-09-25,,0.0,2005,9,25
2005-09-26,,0.0,2005,9,26
2005-09-27,,0.0,2005,9,27
2005-09-28,,0.0,2005,9,28
2005-09-29,9.2014474e-05,3.0,2005,9,29
2005-09-30,5.1373136e-05,12.0,2005,9,30
2005-10-01,5.0234816e-05,12.0,2005,10,1
2005-10-02,,0.0,2005,10,2
2005-10-03,,0.0,2005,10,3
2005-10-04,3.9289716e-05,12.0,2005,10,4
2005-10-05,6.6046065e-05,5.0,2005,10,5
2005-10-06,3.3200275e-05,2.0,2005,10,6
2005-10-07,,0.0,2005,10,7
2005-10-08,4.6831687e-05,10.0,2005,10,8
2005-10-09,3.4853743e-05,12.0,2005,10,9
2005-10-10,2.7019445e-05,4.0,2005,10,10
2005-10-11,1.854714e-05,5.0,2005,10,11
2005-10-12,3.573096e-05,12.0,2005,10,12
2005-10-13,4.6853125e-05,12.0,2005,10,13
2005-10-14,4.2074058e-05,12.0,2005,10,14
2005-10-15,,0.0,2005,10,15
2005-10-16,4.7633785e-05,9.0,2005,10,16
2005-10-17,3.3115866e-05,12.0,2005,10,17
2005-10-18,,0.0,2005,10,18
2005-10-19,,0.0,2005,10,19
2005-10-20,9.982654e-06,1.0,2005,10,20
2005-10-21,3.9543e-05,11.0,2005,10,21
2005-10-22,,0.0,2005,10,22
2005-10-23,2.6553724e-05,2.0,2005,10,23
2005-10-24,2.2968006e-05,6.0,2005,10,24
2005-10-25,3.6062418e-05,12.0,2005,10,25
2005-10-26,6.3633815e-05,12.0,2005,10,26
2005-10-27,2.9421752e-05,6.0,2005,10,27
2005-10-28,5.3587522e-05,11.0,2005,10,28
2005-10-29,,0.0,2005,10,29
2005-10-30,,0.0,2005,10,30
2005-10-31,5.4511866e-06,4.0,2005,10,31
2005-11-01,,0.0,2005,11,1
2005-11-02,,0.0,2005,11,2
2005-11-03,3.171731e-05,4.0,2005,11,3
2005-11-04,,0.0,2005,11,4
2005-11-05,2.4942896e-05,8.0,2005,11,5
2005-11-06,2.4359431e-05,10.0,2005,11,6
2005-11-07,2.6731204e-05,3.0,2005,11,7
2005-11-08,,0.0,2005,11,8
2005-11-09,,0.0,2005,11,9
2005-11-10,,0.0,2005,11,10
2005-11-11,,0.0,2005,11,11
2005-11-12,2.036169e-05,3.0,2005,11,12
2005-11-13,2.3358481e-05,12.0,2005,11,13
2005-11-14,3.986838e-05,12.0,2005,11,14
2005-11-15,4.45218e-05,12.0,2005,11,15
2005-11-16,5.1602674e-05,12.0,2005,11,16
2005-11-17,4.6355468e-05,7.0,2005,11,17
2005-11-18,5.5606055e-05,12.0,2005,11,18
2005-11-19,4.1742605e-05,8.0,2005,11,19
2005-11-20,,0.0,2005,11,20
2005-11-21,4.9694372e-05,11.0,2005,11,21
2005-11-22,5.1921266e-05,12.0,2005,11,22
2005-11-23,3.2208325e-05,10.0,2005,11,23
2005-11-24,3.9362923e-05,12.0,2005,11,24
2005-11-25,4.753088e-06,2.0,2005,11,25
2005-11-26,,0.0,2005,11,26
2005-11-27,3.3980275e-05,12.0,2005,11,27
2005-11-28,5.3818774e-05,12.0,2005,11,28
2005-11-29,4.8491158e-05,9.0,2005,11,29
2005-11-30,7.980982e-05,8.0,2005,11,30
2005-12-01,,0.0,2005,12,1
2005-12-02,,0.0,2005,12,2
2005-12-03,1.9418107e-05,8.0,2005,12,3
2005-12-04,3.8708524e-05,12.0,2005,12,4
2005-12-05,3.1818632e-05,11.0,2005,12,5
2005-12-06,,0.0,2005,12,6
2005-12-07,,0.0,2005,12,7
2005-12-08,5.647101e-06,2.0,2005,12,8
2005-12-09,5.5026114e-05,11.0,2005,12,9
2005-12-10,3.414229e-05,12.0,2005,12,10
2005-12-11,,0.0,2005,12,11
2005-12-12,,0.0,2005,12,12
2005-12-13,2.5595633e-05,6.0,2005,12,13
2005-12-14,,0.0,2005,12,14
2005-12-15,2.3866154e-05,3.0,2005,12,15
2005-12-16,5.5147295e-05,12.0,2005,12,16
2005-12-17,2.2512117e-05,11.0,2005,12,17
2005-12-18,2.2580865e-05,5.0,2005,12,18
2005-12-19,1.9637062e-05,3.0,2005,12,19
2005-12-20,3.6227662e-05,12.0,2005,12,20
2005-12-21,,0.0,2005,12,21
2005-12-22,4.444307e-05,10.0,2005,12,22
2005-12-23,2.2267579e-05,10.0,2005,12,23
2005-12-24,3.75399e-05,12.0,2005,12,24
2005-12-25,,0.0,2005,12,25
2005-12-26,3.3398363e-05,8.0,2005,12,26
2005-12-27,2.2887381e-05,12.0,2005,12,27
2005-12-28,3.6967238e-05,10.0,2005,12,28
2005-12-29,3.3093973e-05,12.0,2005,12,29
2005-12-30,3.0628387e-05,11.0,2005,12,30
2005-12-31,2.8858349e-05,12.0,2005,12,31
2006-01-01,3.8994687e-05,10.0,2006,1,1
2006-01-02,,0.0,2006,1,2
2006-01-03,1.6225295e-05,4.0,2006,1,3
2006-01-04,,0.0,2006,1,4
2006-01-05,,0.0,2006,1,5
2006-01-06,,0.0,2006,1,6
2006-01-07,,0.0,2006,1,7
2006-01-08,3.193278e-05,10.0,2006,1,8
2006-01-09,5.6509885e-05,12.0,2006,1,9
2006-01-10,4.0534702e-05,11.0,2006,1,10
2006-01-11,3.945216e-05,12.0,2006,1,11
2006-01-12,4.353419e-05,12.0,2006,1,12
2006-01-13,3.047572e-05,12.0,2006,1,13
2006-01-14,3.445034e-05,11.0,2006,1,14
2006-01-15,1.8995033e-05,11.0,2006,1,15
2006-01-16,5.2577976e-05,12.0,2006,1,16
2006-01-17,4.6975212e-05,12.0,2006,1,17
2006-01-18,5.481935e-05,12.0,2006,1,18
2006-01-19,3.870266e-05,10.0,2006,1,19
2006-01-20,3.186747e-05,12.0,2006,1,20
2006-01-21,2.5630057e-05,11.0,2006,1,21
2006-01-22,2.4038665e-05,12.0,2006,1,22
2006-01-23,2.3735285e-05,11.0,2006,1,23
2006-01-24,4.4846474e-05,12.0,2006,1,24
2006-01-25,4.511012e-05,12.0,2006,1,25
2006-01-26,5.4401542e-05,10.0,2006,1,26
2006-01-27,,0.0,2006,1,27
2006-01-28,3.5737623e-05,12.0,2006,1,28
2006-01-29,,0.0,2006,1,29
2006-01-30,2.6504797e-05,4.0,2006,1,30
2006-01-31,,0.0,2006,1,31
2006-02-01,,0.0,2006,2,1
2006-02-02,4.7524503e-05,3.0,2006,2,2
2006-02-03,4.309831e-05,12.0,2006,2,3
2006-02-04,4.4450353e-05,12.0,2006,2,4
2006-02-05,2.6213174e-05,12.0,2006,2,5
2006-02-06,3.3243665e-05,12.0,2006,2,6
2006-02-07,2.9536766e-05,9.0,2006,2,7
2006-02-08,,0.0,2006,2,8
2006-02-09,2.0099018e-05,3.0,2006,2,9
2006-02-10,1.3993797e-05,1.0,2006,2,10
2006-02-11,,0.0,2006,2,11
2006-02-12,,0.0,2006,2,12
2006-02-13,2.4787349e-05,6.0,2006,2,13
2006-02-14,2.6639005e-05,4.0,2006,2,14
2006-02-15,3.0867603e-05,4.0,2006,2,15
2006-02-16,3.4466444e-05,3.0,2006,2,16
2006-02-17,4.4305587e-05,12.0,2006,2,17
2006-02-18,2.5499567e-05,12.0,2006,2,18
2006-02-19,3.4829663e-05,11.0,2006,2,19
2006-02-20,3.288651e-05,12.0,2006,2,20
2006-02-21,5.138683e-05,12.0,2006,2,21
2006-02-22,1.1028918e-05,4.0,2006,2,22
2006-02-23,2.503851e-05,9.0,2006,2,23
2006-02-24,3.2466913e-05,12.0,2006,2,24
2006-02-25,3.4201752e-05,2.0,2006,2,25
2006-02-26,1.6285e-05,10.0,2006,2,26
2006-02-27,3.0891722e-05,9.0,2006,2,27
2006-02-28,,0.0,2006,2,28
2006-03-01,,0.0,2006,3,1
2006-03-02,,0.0,2006,3,2
2006-03-03,2.9389359e-05,12.0,2006,3,3
2006-03-04,2.2605971e-05,12.0,2006,3,4
2006-03-05,4.9628692e-05,11.0,2006,3,5
2006-03-06,,0.0,2006,3,6
2006-03-07,,0.0,2006,3,7
2006-03-08,4.7133326e-05,11.0,2006,3,8
2006-03-09,2.4458635e-05,12.0,2006,3,9
2006-03-10,3.94508e-05,12.0,2006,3,10
2006-03-11,1.9657902e-05,10.0,2006,3,11
2006-03-12,1.747459e-05,6.0,2006,3,12
2006-03-13,3.609684e-05,10.0,2006,3,13
2006-03-14,3.598272e-05,9.0,2006,3,14
2006-03-15,5.4972515e-05,5.0,2006,3,15
2006-03-16,9.125723e-06,3.0,2006,3,16
2006-03-17,4.2142197e-05,12.0,2006,3,17
2006-03-18,3.891638e-05,12.0,2006,3,18
2006-03-19,1.9057197e-05,9.0,2006,3,19
2006-03-20,2.491151e-05,12.0,2006,3,20
2006-03-21,5.6298468e-05,12.0,2006,3,21
2006-03-22,4.6685807e-05,11.0,2006,3,22
2006-03-23,4.828366e-05,12.0,2006,3,23
2006-03-24,3.7224454e-05,11.0,2006,3,24
2006-03-25,4.2748627e-05,12.0,2006,3,25
2006-03-26,,0.0,2006,3,26
2006-03-27,1.6791068e-05,11.0,2006,3,27
2006-03-28,4.119209e-05,12.0,2006,3,28
2006-03-29,,0.0,2006,3,29
2006-03-30,1.1186658e-05,1.0,2006,3,30
2006-03-31,3.1565876e-05,4.0,2006,3,31
2006-04-01,8.322172e-06,6.0,2006,4,1
2006-04-02,,0.0,2006,4,2
2006-04-03,,0.0,2006,4,3
2006-04-04,6.669669e-05,12.0,2006,4,4
2006-04-05,5.815339e-05,11.0,2006,4,5
2006-04-06,6.6559136e-05,10.0,2006,4,6
2006-04-07,5.069021e-05,12.0,2006,4,7
2006-04-08,7.848852e-05,9.0,2006,4,8
2006-04-09,2.2455968e-05,9.0,2006,4,9
2006-04-10,3.521431e-05,12.0,2006,4,10
2006-04-11,4.479494e-05,12.0,2006,4,11
2006-04-12,,0.0,2006,4,12
2006-04-13,7.4195596e-05,11.0,2006,4,13
2006-04-14,4.089394e-05,12.0,2006,4,14
2006-04-15,3.5443223e-05,12.0,2006,4,15
2006-04-16,2.4577037e-05,6.0,2006,4,16
2006-04-17,,0.0,2006,4,17
2006-04-18,,0.0,2006,4,18
2006-04-19,1.0236606e-05,3.0,2006,4,19
