Fecha_datetime,no2_mean,pix,Year,Month,Day
2005-03-19,6.113089e-05,6.0,2005,3,19
2005-03-20,,0.0,2005,3,20
2005-03-21,0.000119093726,6.0,2005,3,21
2005-03-22,0.00016439069,6.0,2005,3,22
2005-03-23,5.11011e-05,6.0,2005,3,23
2005-03-24,3.1271586e-05,6.0,2005,3,24
2005-03-25,,0.0,2005,3,25
2005-03-26,2.655077e-05,6.0,2005,3,26
2005-03-27,,0.0,2005,3,27
2005-03-28,,0.0,2005,3,28
2005-03-29,0.00011690054,6.0,2005,3,29
2005-03-30,4.4288074e-05,5.0,2005,3,30
2005-03-31,,0.0,2005,3,31
2005-04-01,,0.0,2005,4,1
2005-04-02,4.845566e-05,2.0,2005,4,2
2005-04-03,5.6489836e-05,6.0,2005,4,3
2005-04-04,3.2376123e-05,6.0,2005,4,4
2005-04-05,5.0489325e-05,6.0,2005,4,5
2005-04-06,9.703288e-05,6.0,2005,4,6
2005-04-07,5.105089e-05,6.0,2005,4,7
2005-04-08,,0.0,2005,4,8
2005-04-09,,0.0,2005,4,9
2005-04-10,,0.0,2005,4,10
2005-04-11,4.7122245e-05,6.0,2005,4,11
2005-04-12,8.480816e-05,5.0,2005,4,12
2005-04-13,,0.0,2005,4,13
2005-04-14,,0.0,2005,4,14
2005-04-15,0.0001271524,6.0,2005,4,15
2005-04-16,8.9805675e-05,6.0,2005,4,16
2005-04-17,4.1886295e-05,6.0,2005,4,17
2005-04-18,5.725054e-05,6.0,2005,4,18
2005-04-19,0.00020231144,6.0,2005,4,19
2005-04-20,9.9930694e-05,6.0,2005,4,20
2005-04-21,8.990174e-05,6.0,2005,4,21
2005-04-22,7.5263335e-05,6.0,2005,4,22
2005-04-23,7.678143e-05,6.0,2005,4,23
2005-04-24,3.2098695e-05,6.0,2005,4,24
2005-04-25,0.00011624988,6.0,2005,4,25
2005-04-26,,0.0,2005,4,26
2005-04-27,0.00010011287,6.0,2005,4,27
2005-04-28,0.00012314913,6.0,2005,4,28
2005-04-29,0.00012839823,6.0,2005,4,29
2005-04-30,6.610098e-05,6.0,2005,4,30
2005-05-01,6.54166e-05,6.0,2005,5,1
2005-05-02,3.5125962e-05,4.0,2005,5,2
2005-05-03,5.9715774e-05,5.0,2005,5,3
2005-05-04,,0.0,2005,5,4
2005-05-05,,0.0,2005,5,5
2005-05-06,4.6425816e-05,4.0,2005,5,6
2005-05-07,0.00012336562,6.0,2005,5,7
2005-05-08,,0.0,2005,5,8
2005-05-09,9.653088e-05,6.0,2005,5,9
2005-05-10,,0.0,2005,5,10
2005-05-11,0.00023475468,6.0,2005,5,11
2005-05-12,,0.0,2005,5,12
2005-05-13,,0.0,2005,5,13
2005-05-14,3.520003e-05,4.0,2005,5,14
2005-05-15,,0.0,2005,5,15
2005-05-16,0.00014286437,6.0,2005,5,16
2005-05-17,5.0155497e-05,4.0,2005,5,17
2005-05-18,,0.0,2005,5,18
2005-05-19,0.0001848459,6.0,2005,5,19
2005-05-20,,0.0,2005,5,20
2005-05-21,7.887167e-05,6.0,2005,5,21
2005-05-22,5.9416467e-05,6.0,2005,5,22
2005-05-23,0.00019477626,2.0,2005,5,23
2005-05-24,0.00017178828,6.0,2005,5,24
2005-05-25,0.00014622891,6.0,2005,5,25
2005-05-26,0.000118007214,6.0,2005,5,26
2005-05-27,2.8234315e-05,2.0,2005,5,27
2005-05-28,,0.0,2005,5,28
2005-05-29,,0.0,2005,5,29
2005-05-30,8.880115e-05,6.0,2005,5,30
2005-05-31,2.3266068e-05,3.0,2005,5,31
2005-06-01,,0.0,2005,6,1
2005-06-02,,0.0,2005,6,2
2005-06-03,,0.0,2005,6,3
2005-06-04,,0.0,2005,6,4
2005-06-05,3.6645655e-05,6.0,2005,6,5
2005-06-06,0.000100267476,1.0,2005,6,6
2005-06-07,4.6818193e-05,6.0,2005,6,7
2005-06-08,0.00010526466,6.0,2005,6,8
2005-06-09,,0.0,2005,6,9
2005-06-10,,0.0,2005,6,10
2005-06-11,0.0001570383,6.0,2005,6,11
2005-06-12,7.321173e-05,6.0,2005,6,12
2005-06-13,2.8965786e-05,2.0,2005,6,13
2005-06-14,0.00017431287,6.0,2005,6,14
2005-06-15,,0.0,2005,6,15
2005-06-16,,0.0,2005,6,16
2005-06-17,2.5233807e-05,1.0,2005,6,17
2005-06-18,,0.0,2005,6,18
2005-06-19,,0.0,2005,6,19
2005-06-20,0.00015403135,6.0,2005,6,20
2005-06-21,4.905817e-05,6.0,2005,6,21
2005-06-22,0.00015349084,6.0,2005,6,22
2005-06-23,,0.0,2005,6,23
2005-06-24,6.0020833e-05,3.0,2005,6,24
2005-06-25,0.00012485086,6.0,2005,6,25
2005-06-26,9.030379e-05,5.0,2005,6,26
2005-06-27,,0.0,2005,6,27
2005-06-28,8.260611e-06,2.0,2005,6,28
2005-06-29,,0.0,2005,6,29
2005-06-30,,0.0,2005,6,30
2005-07-01,,0.0,2005,7,1
2005-07-02,,0.0,2005,7,2
2005-07-03,0.00014340325,6.0,2005,7,3
2005-07-04,0.00019788012,4.0,2005,7,4
2005-07-05,9.822733e-05,6.0,2005,7,5
2005-07-06,0.0002031048,6.0,2005,7,6
2005-07-07,2.7639944e-05,6.0,2005,7,7
2005-07-08,9.448254e-05,6.0,2005,7,8
2005-07-09,8.7206754e-05,6.0,2005,7,9
2005-07-10,6.127941e-05,6.0,2005,7,10
2005-07-11,0.00017952615,6.0,2005,7,11
2005-07-12,4.0137547e-05,5.0,2005,7,12
2005-07-13,,0.0,2005,7,13
2005-07-14,,0.0,2005,7,14
2005-07-15,,0.0,2005,7,15
2005-07-16,,0.0,2005,7,16
2005-07-17,8.5076514e-05,6.0,2005,7,17
2005-07-18,0.00011598271,6.0,2005,7,18
2005-07-19,0.00010155169,6.0,2005,7,19
2005-07-20,8.951846e-05,2.0,2005,7,20
2005-07-21,,0.0,2005,7,21
2005-07-22,,0.0,2005,7,22
2005-07-23,,0.0,2005,7,23
2005-07-24,,0.0,2005,7,24
2005-07-25,,0.0,2005,7,25
2005-07-26,,0.0,2005,7,26
2005-07-27,5.4088847e-05,6.0,2005,7,27
2005-07-28,0.00019218281,6.0,2005,7,28
2005-07-29,4.509332e-05,2.0,2005,7,29
2005-07-30,2.0891117e-05,3.0,2005,7,30
2005-07-31,,0.0,2005,7,31
2005-08-01,,0.0,2005,8,1
2005-08-02,,0.0,2005,8,2
2005-08-03,5.914688e-05,6.0,2005,8,3
2005-08-04,,0.0,2005,8,4
2005-08-05,,0.0,2005,8,5
2005-08-06,9.6004565e-05,6.0,2005,8,6
2005-08-07,6.8493275e-05,5.0,2005,8,7
2005-08-08,7.638987e-05,6.0,2005,8,8
2005-08-09,5.5026998e-05,6.0,2005,8,9
2005-08-10,4.824088e-05,6.0,2005,8,10
2005-08-11,4.230201e-05,6.0,2005,8,11
2005-08-12,4.0081584e-05,6.0,2005,8,12
2005-08-13,0.00012438865,4.0,2005,8,13
2005-08-14,6.146546e-05,6.0,2005,8,14
2005-08-15,,0.0,2005,8,15
2005-08-16,,0.0,2005,8,16
2005-08-17,9.495463e-05,6.0,2005,8,17
2005-08-18,5.004684e-05,5.0,2005,8,18
2005-08-19,5.517537e-05,6.0,2005,8,19
2005-08-20,4.4918474e-05,6.0,2005,8,20
2005-08-21,,0.0,2005,8,21
2005-08-22,,0.0,2005,8,22
2005-08-23,,0.0,2005,8,23
2005-08-24,1.4771801e-05,3.0,2005,8,24
2005-08-25,0.00012109006,6.0,2005,8,25
2005-08-26,,0.0,2005,8,26
2005-08-27,,0.0,2005,8,27
2005-08-28,,0.0,2005,8,28
2005-08-29,0.00019339954,6.0,2005,8,29
2005-08-30,0.00010538273,6.0,2005,8,30
2005-08-31,,0.0,2005,8,31
2005-09-01,,0.0,2005,9,1
2005-09-02,5.622697e-05,3.0,2005,9,2
2005-09-03,8.126005e-05,6.0,2005,9,3
2005-09-04,0.00012991377,6.0,2005,9,4
2005-09-05,0.00013420384,6.0,2005,9,5
2005-09-06,0.00026586652,6.0,2005,9,6
2005-09-07,5.7019755e-05,6.0,2005,9,7
2005-09-08,6.987359e-05,5.0,2005,9,8
2005-09-09,,0.0,2005,9,9
2005-09-10,,0.0,2005,9,10
2005-09-11,3.562892e-05,6.0,2005,9,11
2005-09-12,6.368743e-05,6.0,2005,9,12
2005-09-13,0.00016602043,6.0,2005,9,13
2005-09-14,,0.0,2005,9,14
2005-09-15,,0.0,2005,9,15
2005-09-16,0.0001954066,6.0,2005,9,16
2005-09-17,7.5525226e-05,6.0,2005,9,17
2005-09-18,6.0981285e-05,5.0,2005,9,18
2005-09-19,5.898512e-06,2.0,2005,9,19
2005-09-20,,0.0,2005,9,20
2005-09-21,6.579255e-05,6.0,2005,9,21
2005-09-22,8.193204e-05,6.0,2005,9,22
2005-09-23,1.7548513e-06,3.0,2005,9,23
2005-09-24,8.208992e-05,6.0,2005,9,24
2005-09-25,5.178707e-05,6.0,2005,9,25
2005-09-26,0.00020754038,6.0,2005,9,26
2005-09-27,3.756075e-05,6.0,2005,9,27
2005-09-28,4.503635e-05,5.0,2005,9,28
2005-09-29,,0.0,2005,9,29
2005-09-30,6.044257e-05,6.0,2005,9,30
2005-10-01,7.594392e-05,6.0,2005,10,1
2005-10-02,4.000608e-05,6.0,2005,10,2
2005-10-03,,0.0,2005,10,3
2005-10-04,,0.0,2005,10,4
2005-10-05,6.8654634e-05,6.0,2005,10,5
2005-10-06,0.00014794142,6.0,2005,10,6
2005-10-07,0.00014682229,6.0,2005,10,7
2005-10-08,0.00011394226,6.0,2005,10,8
2005-10-09,3.7924012e-05,5.0,2005,10,9
2005-10-10,4.9429393e-05,5.0,2005,10,10
2005-10-11,4.953988e-05,6.0,2005,10,11
2005-10-12,8.727622e-05,6.0,2005,10,12
2005-10-13,,0.0,2005,10,13
2005-10-14,8.709938e-05,6.0,2005,10,14
2005-10-15,5.709868e-05,3.0,2005,10,15
2005-10-16,8.485383e-06,2.0,2005,10,16
2005-10-17,0.00011797015,4.0,2005,10,17
2005-10-18,9.979662e-05,6.0,2005,10,18
2005-10-19,8.5392465e-05,6.0,2005,10,19
2005-10-20,3.218952e-05,6.0,2005,10,20
2005-10-21,5.829742e-05,6.0,2005,10,21
2005-10-22,5.598104e-05,6.0,2005,10,22
2005-10-23,0.0001213015,5.0,2005,10,23
2005-10-24,,0.0,2005,10,24
2005-10-25,0.00012097889,6.0,2005,10,25
2005-10-26,0.00039743274,2.0,2005,10,26
2005-10-27,8.395947e-05,2.0,2005,10,27
2005-10-28,9.783947e-05,6.0,2005,10,28
2005-10-29,,0.0,2005,10,29
2005-10-30,6.3070234e-05,6.0,2005,10,30
2005-10-31,5.209032e-05,6.0,2005,10,31
2005-11-01,7.5797296e-05,6.0,2005,11,1
2005-11-02,,0.0,2005,11,2
2005-11-03,4.8586913e-05,6.0,2005,11,3
2005-11-04,,0.0,2005,11,4
2005-11-05,7.079493e-05,6.0,2005,11,5
2005-11-06,6.245242e-05,6.0,2005,11,6
2005-11-07,4.702632e-05,6.0,2005,11,7
2005-11-08,5.5444794e-05,6.0,2005,11,8
2005-11-09,5.0033643e-05,6.0,2005,11,9
2005-11-10,4.075697e-05,6.0,2005,11,10
2005-11-11,4.2945543e-05,6.0,2005,11,11
2005-11-12,5.0902298e-05,6.0,2005,11,12
2005-11-13,,0.0,2005,11,13
2005-11-14,3.1400054e-05,6.0,2005,11,14
2005-11-15,5.1351813e-05,6.0,2005,11,15
2005-11-16,0.00012312725,6.0,2005,11,16
2005-11-17,2.5708672e-05,6.0,2005,11,17
2005-11-18,7.525118e-05,6.0,2005,11,18
2005-11-19,6.105598e-05,6.0,2005,11,19
2005-11-20,4.1477884e-05,6.0,2005,11,20
2005-11-21,3.4674573e-05,3.0,2005,11,21
2005-11-22,4.7239973e-05,5.0,2005,11,22
2005-11-23,,0.0,2005,11,23
2005-11-24,7.431601e-05,6.0,2005,11,24
2005-11-25,6.555697e-05,6.0,2005,11,25
2005-11-26,5.4810822e-05,6.0,2005,11,26
2005-11-27,2.677908e-05,4.0,2005,11,27
2005-11-28,7.961082e-06,2.0,2005,11,28
2005-11-29,6.7190755e-05,6.0,2005,11,29
2005-11-30,,0.0,2005,11,30
2005-12-01,8.6106484e-05,5.0,2005,12,1
2005-12-02,4.6780675e-05,6.0,2005,12,2
2005-12-03,,0.0,2005,12,3
2005-12-04,,0.0,2005,12,4
2005-12-05,6.363353e-05,6.0,2005,12,5
2005-12-06,,0.0,2005,12,6
2005-12-07,3.245038e-05,6.0,2005,12,7
2005-12-08,,0.0,2005,12,8
2005-12-09,3.4182394e-05,6.0,2005,12,9
2005-12-10,7.1216724e-05,5.0,2005,12,10
2005-12-11,4.796601e-05,6.0,2005,12,11
2005-12-12,4.330425e-05,6.0,2005,12,12
2005-12-13,6.463416e-05,6.0,2005,12,13
2005-12-14,4.519909e-05,6.0,2005,12,14
2005-12-15,0.00011051097,4.0,2005,12,15
2005-12-16,8.591925e-05,5.0,2005,12,16
2005-12-17,9.985183e-05,6.0,2005,12,17
2005-12-18,4.9395632e-05,6.0,2005,12,18
2005-12-19,0.00015394203,6.0,2005,12,19
2005-12-20,7.2246505e-05,6.0,2005,12,20
2005-12-21,7.435866e-05,6.0,2005,12,21
2005-12-22,0.00015692506,6.0,2005,12,22
2005-12-23,4.1306335e-05,6.0,2005,12,23
2005-12-24,5.7493915e-05,6.0,2005,12,24
2005-12-25,5.7242196e-05,6.0,2005,12,25
2005-12-26,4.362283e-05,6.0,2005,12,26
2005-12-27,5.7546953e-05,6.0,2005,12,27
2005-12-28,6.920224e-05,5.0,2005,12,28
2005-12-29,0.00012802132,6.0,2005,12,29
2005-12-30,6.9831345e-05,6.0,2005,12,30
2005-12-31,2.5386778e-05,5.0,2005,12,31
2006-01-01,4.7501806e-05,6.0,2006,1,1
2006-01-02,1.8860908e-05,3.0,2006,1,2
2006-01-03,8.420741e-05,6.0,2006,1,3
2006-01-04,,0.0,2006,1,4
2006-01-05,6.397648e-05,5.0,2006,1,5
2006-01-06,2.6486156e-05,2.0,2006,1,6
2006-01-07,,0.0,2006,1,7
2006-01-08,,0.0,2006,1,8
2006-01-09,5.4242224e-05,6.0,2006,1,9
2006-01-10,,0.0,2006,1,10
2006-01-11,,0.0,2006,1,11
2006-01-12,,0.0,2006,1,12
2006-01-13,,0.0,2006,1,13
2006-01-14,3.227806e-05,2.0,2006,1,14
2006-01-15,,0.0,2006,1,15
2006-01-16,8.838808e-05,6.0,2006,1,16
2006-01-17,5.4186756e-05,6.0,2006,1,17
2006-01-18,4.5486788e-05,6.0,2006,1,18
2006-01-19,4.146567e-05,6.0,2006,1,19
2006-01-20,7.0419526e-05,6.0,2006,1,20
2006-01-21,,0.0,2006,1,21
2006-01-22,4.131149e-05,6.0,2006,1,22
2006-01-23,4.405435e-05,6.0,2006,1,23
2006-01-24,5.521685e-05,6.0,2006,1,24
2006-01-25,5.9385104e-05,6.0,2006,1,25
2006-01-26,5.371395e-05,6.0,2006,1,26
2006-01-27,6.428199e-05,5.0,2006,1,27
2006-01-28,5.3104217e-05,6.0,2006,1,28
2006-01-29,7.5573e-05,4.0,2006,1,29
2006-01-30,7.208658e-05,6.0,2006,1,30
2006-01-31,,0.0,2006,1,31
2006-02-01,3.6237623e-05,2.0,2006,2,1
2006-02-02,5.8171358e-05,6.0,2006,2,2
2006-02-03,0.0002277026,6.0,2006,2,3
2006-02-04,6.752813e-05,5.0,2006,2,4
2006-02-05,6.882357e-05,6.0,2006,2,5
2006-02-06,8.062521e-05,6.0,2006,2,6
2006-02-07,0.00016697221,6.0,2006,2,7
2006-02-08,,0.0,2006,2,8
2006-02-09,5.8988015e-05,6.0,2006,2,9
2006-02-10,5.2192787e-05,5.0,2006,2,10
2006-02-11,6.103672e-05,6.0,2006,2,11
2006-02-12,8.829647e-05,4.0,2006,2,12
2006-02-13,0.00013367872,6.0,2006,2,13
2006-02-14,0.0001131077,6.0,2006,2,14
2006-02-15,7.373702e-05,6.0,2006,2,15
2006-02-16,0.00010834866,6.0,2006,2,16
2006-02-17,8.6703716e-05,6.0,2006,2,17
2006-02-18,5.1905925e-05,6.0,2006,2,18
2006-02-19,2.7607435e-05,6.0,2006,2,19
2006-02-20,5.607406e-05,6.0,2006,2,20
2006-02-21,7.985471e-05,6.0,2006,2,21
2006-02-22,,0.0,2006,2,22
2006-02-23,,0.0,2006,2,23
2006-02-24,,0.0,2006,2,24
2006-02-25,4.6514026e-05,6.0,2006,2,25
2006-02-26,2.4986784e-05,5.0,2006,2,26
2006-02-27,6.9612644e-05,6.0,2006,2,27
2006-02-28,,0.0,2006,2,28
2006-03-01,,0.0,2006,3,1
2006-03-02,,0.0,2006,3,2
2006-03-03,,0.0,2006,3,3
2006-03-04,3.7324968e-05,6.0,2006,3,4
2006-03-05,0.00013197048,6.0,2006,3,5
2006-03-06,7.136743e-05,6.0,2006,3,6
2006-03-07,6.447995e-05,6.0,2006,3,7
2006-03-08,0.00011485634,6.0,2006,3,8
2006-03-09,0.00012015453,6.0,2006,3,9
2006-03-10,0.00015825857,6.0,2006,3,10
2006-03-11,2.8515673e-05,1.0,2006,3,11
2006-03-12,4.5255318e-05,6.0,2006,3,12
2006-03-13,5.5823784e-05,6.0,2006,3,13
2006-03-14,,0.0,2006,3,14
2006-03-15,7.876449e-05,4.0,2006,3,15
2006-03-16,,0.0,2006,3,16
2006-03-17,,0.0,2006,3,17
2006-03-18,0.00011663936,6.0,2006,3,18
2006-03-19,5.523745e-05,6.0,2006,3,19
2006-03-20,0.00012903976,6.0,2006,3,20
2006-03-21,4.2109525e-05,6.0,2006,3,21
2006-03-22,6.5589986e-05,6.0,2006,3,22
2006-03-23,0.00013723469,6.0,2006,3,23
2006-03-24,6.020863e-05,3.0,2006,3,24
2006-03-25,0.00014513114,6.0,2006,3,25
2006-03-26,3.979589e-05,2.0,2006,3,26
2006-03-27,,0.0,2006,3,27
2006-03-28,8.220121e-05,6.0,2006,3,28
2006-03-29,0.00013356349,6.0,2006,3,29
2006-03-30,6.61541e-05,6.0,2006,3,30
2006-03-31,0.00015050208,4.0,2006,3,31
2006-04-01,0.00010655563,6.0,2006,4,1
2006-04-02,3.673598e-05,6.0,2006,4,2
2006-04-03,,0.0,2006,4,3
2006-04-04,0.00016647116,6.0,2006,4,4
2006-04-05,,0.0,2006,4,5
2006-04-06,0.00012127597,6.0,2006,4,6
2006-04-07,6.21453e-05,6.0,2006,4,7
2006-04-08,2.9279925e-05,1.0,2006,4,8
2006-04-09,5.481931e-05,6.0,2006,4,9
2006-04-10,0.00011385833,6.0,2006,4,10
2006-04-11,0.00025784367,6.0,2006,4,11
2006-04-12,2.2679074e-05,2.0,2006,4,12
2006-04-13,,0.0,2006,4,13
2006-04-14,,0.0,2006,4,14
2006-04-15,5.9031885e-05,6.0,2006,4,15
2006-04-16,9.790196e-05,6.0,2006,4,16
2006-04-17,0.00021613114,6.0,2006,4,17
2006-04-18,4.417911e-05,6.0,2006,4,18
2006-04-19,4.5375527e-05,6.0,2006,4,19
2006-04-20,,0.0,2006,4,20
2006-04-21,8.930359e-05,6.0,2006,4,21
2006-04-22,,0.0,2006,4,22
2006-04-23,9.1891205e-05,6.0,2006,4,23
2006-04-24,6.946575e-05,6.0,2006,4,24
2006-04-25,9.17145e-05,6.0,2006,4,25
2006-04-26,6.467613e-05,4.0,2006,4,26
2006-04-27,0.00019579375,6.0,2006,4,27
2006-04-28,5.0752704e-05,6.0,2006,4,28
2006-04-29,0.00012840584,6.0,2006,4,29
