Fecha_datetime,no2_mean,pix,Year,Month,Day
2005-10-11,0.00019406945,9.0,2005,10,11
2005-10-12,6.811963e-05,15.0,2005,10,12
2005-10-13,7.9836216e-05,15.0,2005,10,13
2005-10-14,2.8890287e-05,10.0,2005,10,14
2005-10-15,4.5793928e-05,2.0,2005,10,15
2005-10-16,,0.0,2005,10,16
2005-10-17,2.8061471e-05,3.0,2005,10,17
2005-10-18,,0.0,2005,10,18
2005-10-19,,0.0,2005,10,19
2005-10-20,7.934164e-05,6.0,2005,10,20
2005-10-21,5.86797e-05,14.0,2005,10,21
2005-10-22,,0.0,2005,10,22
2005-10-23,,0.0,2005,10,23
2005-10-24,5.8228787e-05,6.0,2005,10,24
2005-10-25,2.7299371e-05,8.0,2005,10,25
2005-10-26,,0.0,2005,10,26
2005-10-27,7.485445e-05,14.0,2005,10,27
2005-10-28,,0.0,2005,10,28
2005-10-29,,0.0,2005,10,29
2005-10-30,,0.0,2005,10,30
2005-10-31,3.4068406e-05,3.0,2005,10,31
2005-11-01,7.328811e-05,2.0,2005,11,1
2005-11-02,,0.0,2005,11,2
2005-11-03,4.7892565e-05,6.0,2005,11,3
2005-11-04,,0.0,2005,11,4
2005-11-05,5.468734e-05,11.0,2005,11,5
2005-11-06,3.84358e-05,15.0,2005,11,6
2005-11-07,2.0757943e-05,6.0,2005,11,7
2005-11-08,,0.0,2005,11,8
2005-11-09,,0.0,2005,11,9
2005-11-10,,0.0,2005,11,10
2005-11-11,5.5572487e-05,14.0,2005,11,11
2005-11-12,7.3071846e-05,13.0,2005,11,12
2005-11-13,4.2086955e-05,13.0,2005,11,13
2005-11-14,5.9418195e-05,11.0,2005,11,14
2005-11-15,3.918037e-05,15.0,2005,11,15
2005-11-16,3.6216406e-05,13.0,2005,11,16
2005-11-17,,0.0,2005,11,17
2005-11-18,4.0206458e-05,13.0,2005,11,18
2005-11-19,5.3442272e-05,3.0,2005,11,19
2005-11-20,3.0151861e-05,11.0,2005,11,20
2005-11-21,7.6340635e-05,14.0,2005,11,21
2005-11-22,,0.0,2005,11,22
2005-11-23,7.729028e-05,11.0,2005,11,23
2005-11-24,5.4829987e-05,15.0,2005,11,24
2005-11-25,,0.0,2005,11,25
2005-11-26,1.2342341e-05,2.0,2005,11,26
2005-11-27,3.9921335e-05,15.0,2005,11,27
2005-11-28,5.0044986e-05,13.0,2005,11,28
2005-11-29,4.5128007e-05,3.0,2005,11,29
2005-11-30,3.1505424e-05,2.0,2005,11,30
2005-12-01,,0.0,2005,12,1
2005-12-02,,0.0,2005,12,2
2005-12-03,1.4604299e-05,6.0,2005,12,3
2005-12-04,4.1849908e-05,13.0,2005,12,4
2005-12-05,2.3512515e-05,8.0,2005,12,5
2005-12-06,,0.0,2005,12,6
2005-12-07,4.09487e-05,3.0,2005,12,7
2005-12-08,4.8912316e-05,3.0,2005,12,8
2005-12-09,7.8644494e-05,15.0,2005,12,9
2005-12-10,,0.0,2005,12,10
2005-12-11,,0.0,2005,12,11
2005-12-12,,0.0,2005,12,12
2005-12-13,8.806307e-05,4.0,2005,12,13
2005-12-14,5.0311886e-05,5.0,2005,12,14
2005-12-15,4.3510703e-05,8.0,2005,12,15
2005-12-16,3.9289367e-05,14.0,2005,12,16
2005-12-17,3.418083e-05,15.0,2005,12,17
2005-12-18,,0.0,2005,12,18
2005-12-19,3.804316e-05,6.0,2005,12,19
2005-12-20,,0.0,2005,12,20
2005-12-21,1.7304461e-05,5.0,2005,12,21
2005-12-22,4.2190877e-05,6.0,2005,12,22
2005-12-23,5.353303e-05,15.0,2005,12,23
2005-12-24,2.6444695e-05,5.0,2005,12,24
2005-12-25,1.8944178e-05,10.0,2005,12,25
2005-12-26,2.8868028e-05,14.0,2005,12,26
2005-12-27,9.722305e-06,3.0,2005,12,27
2005-12-28,5.3832326e-05,15.0,2005,12,28
2005-12-29,6.416614e-05,15.0,2005,12,29
2005-12-30,3.1213942e-05,11.0,2005,12,30
2005-12-31,3.2894055e-05,10.0,2005,12,31
2006-01-01,,0.0,2006,1,1
2006-01-02,,0.0,2006,1,2
2006-01-03,3.074686e-05,12.0,2006,1,3
2006-01-04,,0.0,2006,1,4
2006-01-05,,0.0,2006,1,5
2006-01-06,1.9474692e-05,3.0,2006,1,6
2006-01-07,,0.0,2006,1,7
2006-01-08,5.368604e-05,13.0,2006,1,8
2006-01-09,5.5961085e-05,15.0,2006,1,9
2006-01-10,4.0679115e-05,15.0,2006,1,10
2006-01-11,3.0284125e-05,15.0,2006,1,11
2006-01-12,7.774113e-05,12.0,2006,1,12
2006-01-13,3.850982e-05,14.0,2006,1,13
2006-01-14,6.216382e-05,15.0,2006,1,14
2006-01-15,3.3238648e-05,14.0,2006,1,15
2006-01-16,5.9697064e-05,15.0,2006,1,16
2006-01-17,5.544586e-05,15.0,2006,1,17
2006-01-18,3.9643197e-05,13.0,2006,1,18
2006-01-19,2.8779154e-05,11.0,2006,1,19
2006-01-20,5.696811e-05,15.0,2006,1,20
2006-01-21,4.290717e-05,15.0,2006,1,21
2006-01-22,4.0450566e-05,14.0,2006,1,22
2006-01-23,9.777394e-05,6.0,2006,1,23
2006-01-24,3.2981792e-05,1.0,2006,1,24
2006-01-25,5.559327e-05,15.0,2006,1,25
2006-01-26,,0.0,2006,1,26
2006-01-27,,0.0,2006,1,27
2006-01-28,2.0924588e-05,1.0,2006,1,28
2006-01-29,,0.0,2006,1,29
2006-01-30,,0.0,2006,1,30
2006-01-31,0.00014958787,8.0,2006,1,31
2006-02-01,4.7408623e-05,14.0,2006,2,1
2006-02-02,3.085046e-05,10.0,2006,2,2
2006-02-03,4.5682405e-05,15.0,2006,2,3
2006-02-04,5.7318673e-05,14.0,2006,2,4
2006-02-05,1.969279e-05,13.0,2006,2,5
2006-02-06,4.992303e-05,14.0,2006,2,6
2006-02-07,2.323864e-05,6.0,2006,2,7
2006-02-08,,0.0,2006,2,8
2006-02-09,,0.0,2006,2,9
2006-02-10,,0.0,2006,2,10
2006-02-11,,0.0,2006,2,11
2006-02-12,,0.0,2006,2,12
2006-02-13,2.851703e-05,9.0,2006,2,13
2006-02-14,1.4062547e-05,10.0,2006,2,14
2006-02-15,5.4306e-05,2.0,2006,2,15
2006-02-16,,0.0,2006,2,16
2006-02-17,,0.0,2006,2,17
2006-02-18,3.593532e-05,5.0,2006,2,18
2006-02-19,1.1426211e-05,2.0,2006,2,19
2006-02-20,4.5037188e-05,2.0,2006,2,20
2006-02-21,,0.0,2006,2,21
2006-02-22,2.8654258e-05,14.0,2006,2,22
2006-02-23,2.3887585e-05,15.0,2006,2,23
2006-02-24,,0.0,2006,2,24
2006-02-25,2.505395e-05,11.0,2006,2,25
2006-02-26,2.802568e-05,15.0,2006,2,26
2006-02-27,3.755079e-05,8.0,2006,2,27
2006-02-28,,0.0,2006,2,28
2006-03-01,,0.0,2006,3,1
2006-03-02,,0.0,2006,3,2
2006-03-03,8.22018e-05,15.0,2006,3,3
2006-03-04,3.1954103e-05,13.0,2006,3,4
2006-03-05,4.139862e-05,15.0,2006,3,5
2006-03-06,3.031063e-05,5.0,2006,3,6
2006-03-07,1.6918182e-05,3.0,2006,3,7
2006-03-08,9.337517e-05,15.0,2006,3,8
2006-03-09,3.901577e-05,15.0,2006,3,9
2006-03-10,9.453084e-06,2.0,2006,3,10
2006-03-11,5.4941855e-05,10.0,2006,3,11
2006-03-12,2.1674306e-05,7.0,2006,3,12
2006-03-13,6.083295e-05,15.0,2006,3,13
2006-03-14,5.8058933e-05,13.0,2006,3,14
2006-03-15,9.88493e-05,14.0,2006,3,15
2006-03-16,3.63688e-05,13.0,2006,3,16
2006-03-17,3.944877e-05,15.0,2006,3,17
2006-03-18,3.146589e-05,8.0,2006,3,18
2006-03-19,5.6625093e-05,15.0,2006,3,19
2006-03-20,2.7565999e-05,14.0,2006,3,20
2006-03-21,2.6673131e-05,8.0,2006,3,21
2006-03-22,7.137202e-05,7.0,2006,3,22
2006-03-23,4.450744e-05,14.0,2006,3,23
2006-03-24,3.555856e-05,13.0,2006,3,24
2006-03-25,,0.0,2006,3,25
2006-03-26,3.5904744e-05,1.0,2006,3,26
2006-03-27,3.347186e-05,7.0,2006,3,27
2006-03-28,7.293048e-05,15.0,2006,3,28
2006-03-29,,0.0,2006,3,29
2006-03-30,,0.0,2006,3,30
2006-03-31,3.432738e-05,5.0,2006,3,31
2006-04-01,1.6590375e-05,13.0,2006,4,1
2006-04-02,4.382993e-05,11.0,2006,4,2
2006-04-03,3.7397964e-05,10.0,2006,4,3
2006-04-04,5.8027206e-05,15.0,2006,4,4
2006-04-05,,0.0,2006,4,5
2006-04-06,,0.0,2006,4,6
2006-04-07,,0.0,2006,4,7
2006-04-08,2.030481e-05,3.0,2006,4,8
2006-04-09,3.8696784e-05,13.0,2006,4,9
2006-04-10,4.8381327e-05,15.0,2006,4,10
2006-04-11,4.812606e-05,15.0,2006,4,11
2006-04-12,,0.0,2006,4,12
2006-04-13,0.000121812576,15.0,2006,4,13
2006-04-14,5.2180338e-05,15.0,2006,4,14
2006-04-15,3.23339e-05,9.0,2006,4,15
2006-04-16,,0.0,2006,4,16
2006-04-17,,0.0,2006,4,17
2006-04-18,,0.0,2006,4,18
2006-04-19,0.000106978456,13.0,2006,4,19
2006-04-20,0.00010178888,15.0,2006,4,20
2006-04-21,2.8022854e-05,14.0,2006,4,21
2006-04-22,1.0977882e-05,8.0,2006,4,22
2006-04-23,4.310693e-05,13.0,2006,4,23
2006-04-24,5.1219868e-05,15.0,2006,4,24
2006-04-25,0.00010345968,14.0,2006,4,25
2006-04-26,3.4748897e-05,9.0,2006,4,26
2006-04-27,7.8359604e-05,7.0,2006,4,27
2006-04-28,8.879156e-05,15.0,2006,4,28
