Fecha_datetime,no2_mean,pix,Year,Month,Day
2005-07-23,4.220897e-05,14.0,2005,7,23
2005-07-24,1.8051758e-05,12.0,2005,7,24
2005-07-25,3.417313e-05,11.0,2005,7,25
2005-07-26,7.950008e-06,9.0,2005,7,26
2005-07-27,3.6274792e-05,14.0,2005,7,27
2005-07-28,1.6184695e-05,8.0,2005,7,28
2005-07-29,6.8485847e-06,8.0,2005,7,29
2005-07-30,3.018654e-05,17.0,2005,7,30
2005-07-31,,0.0,2005,7,31
2005-08-01,2.898479e-05,24.0,2005,8,1
2005-08-02,1.7155025e-05,20.0,2005,8,2
2005-08-03,2.7196818e-05,15.0,2005,8,3
2005-08-04,2.7506027e-05,21.0,2005,8,4
2005-08-05,2.7110305e-05,15.0,2005,8,5
2005-08-06,2.7276035e-05,15.0,2005,8,6
2005-08-07,1.97675e-05,16.0,2005,8,7
2005-08-08,2.5660118e-05,16.0,2005,8,8
2005-08-09,6.1926603e-06,4.0,2005,8,9
2005-08-10,4.1314845e-05,11.0,2005,8,10
2005-08-11,2.333533e-05,22.0,2005,8,11
2005-08-12,3.4851626e-05,23.0,2005,8,12
2005-08-13,4.5143188e-05,15.0,2005,8,13
2005-08-14,1.975224e-05,16.0,2005,8,14
2005-08-15,2.794632e-05,17.0,2005,8,15
2005-08-16,1.793478e-05,22.0,2005,8,16
2005-08-17,3.9139144e-05,19.0,2005,8,17
2005-08-18,1.5171151e-05,23.0,2005,8,18
2005-08-19,3.6521415e-05,20.0,2005,8,19
2005-08-20,2.9427409e-05,13.0,2005,8,20
2005-08-21,2.1824464e-05,16.0,2005,8,21
2005-08-22,2.5986708e-05,12.0,2005,8,22
2005-08-23,2.504513e-05,13.0,2005,8,23
2005-08-24,3.2192904e-05,19.0,2005,8,24
2005-08-25,1.1324601e-05,5.0,2005,8,25
2005-08-26,2.4659914e-05,23.0,2005,8,26
2005-08-27,2.079575e-05,23.0,2005,8,27
2005-08-28,2.6458663e-05,21.0,2005,8,28
2005-08-29,2.572329e-05,21.0,2005,8,29
2005-08-30,1.1462718e-05,13.0,2005,8,30
2005-08-31,2.5926072e-05,22.0,2005,8,31
2005-09-01,,0.0,2005,9,1
2005-09-02,3.2575444e-05,19.0,2005,9,2
2005-09-03,,0.0,2005,9,3
2005-09-04,2.7745895e-05,15.0,2005,9,4
2005-09-05,1.13238475e-05,4.0,2005,9,5
2005-09-06,3.2115222e-05,13.0,2005,9,6
2005-09-07,4.1861338e-05,7.0,2005,9,7
2005-09-08,3.9081304e-05,20.0,2005,9,8
2005-09-09,3.8371163e-05,15.0,2005,9,9
2005-09-10,1.7572103e-05,24.0,2005,9,10
2005-09-11,1.5714739e-05,12.0,2005,9,11
2005-09-12,9.572882e-06,9.0,2005,9,12
2005-09-13,2.9343535e-05,19.0,2005,9,13
2005-09-14,1.6311766e-05,16.0,2005,9,14
2005-09-15,9.767867e-06,6.0,2005,9,15
2005-09-16,3.283207e-05,11.0,2005,9,16
2005-09-17,9.771512e-06,10.0,2005,9,17
2005-09-18,1.6287748e-05,13.0,2005,9,18
2005-09-19,,0.0,2005,9,19
2005-09-20,2.6251388e-05,19.0,2005,9,20
2005-09-21,8.707738e-06,6.0,2005,9,21
2005-09-22,2.9888166e-05,13.0,2005,9,22
2005-09-23,2.4981138e-05,16.0,2005,9,23
2005-09-24,2.2007282e-05,14.0,2005,9,24
2005-09-25,1.14940685e-05,8.0,2005,9,25
2005-09-26,1.7063536e-05,20.0,2005,9,26
2005-09-27,1.9899184e-05,21.0,2005,9,27
2005-09-28,1.5355696e-05,19.0,2005,9,28
2005-09-29,3.5774232e-05,15.0,2005,9,29
2005-09-30,6.9409e-06,11.0,2005,9,30
2005-10-01,1.4628895e-05,12.0,2005,10,1
2005-10-02,1.2686548e-05,18.0,2005,10,2
2005-10-03,,0.0,2005,10,3
2005-10-04,2.4857936e-05,20.0,2005,10,4
2005-10-05,8.155918e-06,15.0,2005,10,5
2005-10-06,2.5302134e-05,17.0,2005,10,6
2005-10-07,1.896271e-05,15.0,2005,10,7
2005-10-08,1.871954e-05,19.0,2005,10,8
2005-10-09,1.3401805e-05,17.0,2005,10,9
2005-10-10,1.2416841e-05,8.0,2005,10,10
2005-10-11,2.706669e-05,17.0,2005,10,11
2005-10-12,,0.0,2005,10,12
2005-10-13,2.7383345e-05,14.0,2005,10,13
2005-10-14,8.903591e-06,10.0,2005,10,14
2005-10-15,1.9381909e-05,23.0,2005,10,15
2005-10-16,1.5436524e-05,22.0,2005,10,16
2005-10-17,1.6398599e-05,18.0,2005,10,17
2005-10-18,2.7708109e-05,20.0,2005,10,18
2005-10-19,2.5549205e-05,6.0,2005,10,19
2005-10-20,2.0986981e-05,19.0,2005,10,20
2005-10-21,8.460421e-06,24.0,2005,10,21
2005-10-22,1.6537753e-05,21.0,2005,10,22
2005-10-23,1.8717372e-05,4.0,2005,10,23
2005-10-24,2.3126471e-05,16.0,2005,10,24
2005-10-25,2.0973035e-05,20.0,2005,10,25
2005-10-26,2.0114554e-05,20.0,2005,10,26
2005-10-27,2.2308497e-05,21.0,2005,10,27
2005-10-28,1.2293455e-05,24.0,2005,10,28
2005-10-29,2.0810561e-05,15.0,2005,10,29
2005-10-30,3.6998856e-06,5.0,2005,10,30
2005-10-31,1.50547585e-05,20.0,2005,10,31
2005-11-01,1.2924138e-05,20.0,2005,11,1
2005-11-02,,0.0,2005,11,2
2005-11-03,2.7953985e-05,22.0,2005,11,3
2005-11-04,,0.0,2005,11,4
2005-11-05,1.6289061e-05,19.0,2005,11,5
2005-11-06,1.1651056e-05,24.0,2005,11,6
2005-11-07,3.2938224e-06,2.0,2005,11,7
2005-11-08,6.2497475e-06,4.0,2005,11,8
2005-11-09,2.6214888e-05,18.0,2005,11,9
2005-11-10,2.0593956e-05,17.0,2005,11,10
2005-11-11,2.3940127e-05,14.0,2005,11,11
2005-11-12,2.076073e-05,22.0,2005,11,12
2005-11-13,9.535259e-06,16.0,2005,11,13
2005-11-14,9.98671e-06,9.0,2005,11,14
2005-11-15,1.8171171e-05,23.0,2005,11,15
2005-11-16,2.1917243e-05,22.0,2005,11,16
2005-11-17,2.9228424e-05,18.0,2005,11,17
2005-11-18,2.3631386e-05,5.0,2005,11,18
2005-11-19,1.9453113e-05,21.0,2005,11,19
2005-11-20,,0.0,2005,11,20
2005-11-21,1.2533067e-05,6.0,2005,11,21
2005-11-22,4.452987e-06,8.0,2005,11,22
2005-11-23,1.52029625e-05,20.0,2005,11,23
2005-11-24,1.9727138e-05,21.0,2005,11,24
2005-11-25,2.18087e-05,22.0,2005,11,25
2005-11-26,2.3814733e-05,22.0,2005,11,26
2005-11-27,2.7911332e-05,23.0,2005,11,27
2005-11-28,1.8737423e-05,23.0,2005,11,28
2005-11-29,1.1505787e-05,24.0,2005,11,29
2005-11-30,1.6461594e-05,21.0,2005,11,30
2005-12-01,1.579754e-05,20.0,2005,12,1
2005-12-02,2.2724344e-05,17.0,2005,12,2
2005-12-03,1.9827552e-05,21.0,2005,12,3
2005-12-04,1.5097513e-05,19.0,2005,12,4
2005-12-05,2.267689e-05,13.0,2005,12,5
2005-12-06,,0.0,2005,12,6
2005-12-07,3.3090626e-05,23.0,2005,12,7
2005-12-08,7.281097e-06,22.0,2005,12,8
2005-12-09,1.3308544e-05,23.0,2005,12,9
2005-12-10,2.5122928e-05,11.0,2005,12,10
2005-12-11,3.129676e-05,18.0,2005,12,11
2005-12-12,2.2450256e-05,19.0,2005,12,12
2005-12-13,2.3783374e-05,20.0,2005,12,13
2005-12-14,2.5862315e-05,22.0,2005,12,14
2005-12-15,1.3683466e-05,22.0,2005,12,15
2005-12-16,2.1673432e-05,17.0,2005,12,16
2005-12-17,1.3709339e-05,10.0,2005,12,17
2005-12-18,2.1617927e-05,13.0,2005,12,18
2005-12-19,7.3114775e-06,11.0,2005,12,19
2005-12-20,8.333665e-06,5.0,2005,12,20
2005-12-21,2.4643023e-05,21.0,2005,12,21
2005-12-22,,0.0,2005,12,22
2005-12-23,8.238877e-06,5.0,2005,12,23
2005-12-24,3.003181e-06,4.0,2005,12,24
2005-12-25,1.4054021e-05,20.0,2005,12,25
2005-12-26,,0.0,2005,12,26
2005-12-27,1.86859e-05,8.0,2005,12,27
2005-12-28,3.081478e-05,10.0,2005,12,28
2005-12-29,1.6641372e-05,12.0,2005,12,29
2005-12-30,1.9965188e-05,19.0,2005,12,30
2005-12-31,1.6522317e-05,17.0,2005,12,31
2006-01-01,1.6353664e-05,11.0,2006,1,1
2006-01-02,1.8834511e-05,23.0,2006,1,2
2006-01-03,2.1391465e-05,21.0,2006,1,3
2006-01-04,1.3389803e-05,2.0,2006,1,4
2006-01-05,1.2324811e-05,3.0,2006,1,5
2006-01-06,2.8887578e-05,17.0,2006,1,6
2006-01-07,,0.0,2006,1,7
2006-01-08,1.6213511e-05,21.0,2006,1,8
2006-01-09,1.2492546e-05,13.0,2006,1,9
2006-01-10,1.5053102e-05,21.0,2006,1,10
2006-01-11,2.3282282e-05,10.0,2006,1,11
2006-01-12,1.8121358e-05,23.0,2006,1,12
2006-01-13,1.835742e-05,22.0,2006,1,13
2006-01-14,1.658178e-05,20.0,2006,1,14
2006-01-15,1.3447314e-05,20.0,2006,1,15
2006-01-16,9.700616e-06,18.0,2006,1,16
2006-01-17,1.3586577e-05,14.0,2006,1,17
2006-01-18,1.8431292e-05,20.0,2006,1,18
2006-01-19,2.1620499e-05,17.0,2006,1,19
2006-01-20,1.6228521e-05,11.0,2006,1,20
2006-01-21,2.4612835e-05,24.0,2006,1,21
2006-01-22,2.1716047e-05,17.0,2006,1,22
2006-01-23,6.5082904e-06,5.0,2006,1,23
2006-01-24,1.6588823e-05,15.0,2006,1,24
2006-01-25,9.16615e-06,9.0,2006,1,25
2006-01-26,1.5158054e-05,14.0,2006,1,26
2006-01-27,2.7868995e-05,13.0,2006,1,27
2006-01-28,6.5721683e-06,12.0,2006,1,28
2006-01-29,1.5314028e-05,9.0,2006,1,29
2006-01-30,1.637395e-05,2.0,2006,1,30
2006-01-31,1.1277752e-05,14.0,2006,1,31
2006-02-01,,0.0,2006,2,1
2006-02-02,1.6357038e-05,18.0,2006,2,2
2006-02-03,1.5616608e-05,22.0,2006,2,3
2006-02-04,6.8403765e-06,11.0,2006,2,4
2006-02-05,,0.0,2006,2,5
2006-02-06,3.2043223e-05,11.0,2006,2,6
2006-02-07,2.0122756e-05,10.0,2006,2,7
2006-02-08,,0.0,2006,2,8
2006-02-09,1.9621306e-05,19.0,2006,2,9
2006-02-10,7.0109645e-06,4.0,2006,2,10
2006-02-11,1.569157e-05,15.0,2006,2,11
2006-02-12,1.9259094e-05,18.0,2006,2,12
2006-02-13,3.244261e-05,19.0,2006,2,13
2006-02-14,2.8757468e-05,16.0,2006,2,14
2006-02-15,1.5951146e-05,20.0,2006,2,15
2006-02-16,2.4557074e-05,20.0,2006,2,16
2006-02-17,1.0137875e-05,24.0,2006,2,17
2006-02-18,2.0598247e-05,22.0,2006,2,18
2006-02-19,8.234186e-06,19.0,2006,2,19
2006-02-20,2.8783867e-05,13.0,2006,2,20
2006-02-21,2.9071409e-05,13.0,2006,2,21
2006-02-22,,0.0,2006,2,22
2006-02-23,2.1031403e-05,19.0,2006,2,23
2006-02-24,1.7577731e-05,19.0,2006,2,24
2006-02-25,2.001604e-05,20.0,2006,2,25
2006-02-26,9.892366e-06,6.0,2006,2,26
2006-02-27,1.5516693e-05,17.0,2006,2,27
2006-02-28,,0.0,2006,2,28
2006-03-01,,0.0,2006,3,1
2006-03-02,,0.0,2006,3,2
2006-03-03,3.775771e-06,6.0,2006,3,3
2006-03-04,1.8674384e-05,20.0,2006,3,4
2006-03-05,1.4607306e-05,16.0,2006,3,5
2006-03-06,2.1585616e-05,20.0,2006,3,6
2006-03-07,2.3997762e-05,5.0,2006,3,7
2006-03-08,1.6825488e-05,15.0,2006,3,8
2006-03-09,2.8127692e-05,13.0,2006,3,9
2006-03-10,3.5749323e-05,17.0,2006,3,10
2006-03-11,2.3986433e-05,17.0,2006,3,11
2006-03-12,1.1131631e-05,14.0,2006,3,12
2006-03-13,1.9885872e-05,10.0,2006,3,13
2006-03-14,1.0078871e-05,8.0,2006,3,14
2006-03-15,1.3663628e-05,10.0,2006,3,15
2006-03-16,2.292142e-05,20.0,2006,3,16
2006-03-17,2.7939897e-05,15.0,2006,3,17
2006-03-18,3.2960783e-05,3.0,2006,3,18
2006-03-19,9.257489e-06,12.0,2006,3,19
2006-03-20,2.215711e-05,19.0,2006,3,20
2006-03-21,1.5374748e-05,4.0,2006,3,21
